"","dist_clust","pcap","pcrev","pcintgov","pop_growth","EXP_TOTAL","SL_EXP_TOTAL","SL_pop_growth","SL_vac_rate","exp_intensity","dist_clust_bf","dist_clust_pca","pcap_q","dc_diff","dc_diff_bf","dc_diff_pca","cty","year","SALES_TAX_RATE","births","cty_exp_prop","cty_rev_prop","deaths","defl","edu_yrs","emp_cnstr","emp_ed_hlth","emp_fin","emp_info","emp_lsr_hosp","emp_mfg","emp_nat_res","emp_other","emp_prof","emp_pub_ad","emp_total","emp_trd","emp_unclass","est_cnstr","est_ed_hlth","est_fin","est_info","est_lsr_hosp","est_mfg","est_nat_res","est_other","est_prof","est_pub_ad","est_total","est_trd","est_unclass","fed_wage","gq_pop","gsp","h_units","hh_size","intensity_flow","intensity_stock","july_hh_pop","july_pop","labforce","loc_wage","med_age","migration","nat_pop_inc","num_hh","perc_dem","permits","pop","pov_pop","prop_ratio","r_ALL_OTHER_INTGOVT","r_ASSETS","r_EXP_CAPITAL_OUTLAY","r_EXP_DEBT_SERVICE_GEN","r_EXP_FIRE","r_EXP_GEN_GOVT","r_EXP_HEALTH","r_EXP_INTEREST_GEN","r_EXP_JUDICIAL","r_EXP_MISC","r_EXP_OTHER_PUBLIC_SAFETY","r_EXP_OTHER_PUBLIC_WORKS","r_EXP_POLICE","r_EXP_PRINCIPAL_GEN","r_EXP_RECREATION","r_EXP_SOCIAL_SERVICE","r_EXP_STREET","r_EXP_TOTAL","r_EXP_TOTAL_OPERATING","r_EXP_TOTAL_PUBLIC_SAFETY","r_EXP_TOTAL_PUBLIC_WORKS","r_EXP_TRANSFER_OUT","r_EXP_TRASH","r_GO_DEBT_GEN","r_LIABILITIES","r_OTHER_DEBT_GEN","r_RETAIL_SALES","r_REVENUE_DEBT_GEN","r_REV_CHARGES","r_REV_CIGARETTE_TAX","r_REV_CTF","r_REV_FINES","r_REV_FRANCHISE_TAX","r_REV_HUT","r_REV_INTEREST","r_REV_INTGOVT","r_REV_LICENSES","r_REV_LODGING_TAX","r_REV_MISC","r_REV_MOTOR_VEH_FEE","r_REV_OCCUPATION_TAX","r_REV_OTHER_TAX","r_REV_PROPERTY_TAX","r_REV_SALES_USE_TAX","r_REV_SOCIAL_SERVICE","r_REV_SO_TAX","r_REV_TOTAL","r_REV_TOTAL_TAX","r_REV_TRANSFER_IN","r_REV_UNCLASS_TAX","r_ST_SALES_TAX_PAID","r_TOTAL_DEBT","r_all_gov_exp","r_all_gov_rev","r_mhv","r_non_resid","r_nonres_val","r_res_val","r_resid","r_total","r_wage_cnstr","r_wage_ed_hlth","r_wage_fin","r_wage_info","r_wage_lsr_hosp","r_wage_mfg","r_wage_nat_res","r_wage_other","r_wage_prof","r_wage_pub_ad","r_wage_total","r_wage_trd","r_wage_unclass","res_rate","st_wage","stcou","unemp_rate","vac_hu","vac_rate","w_db_b_g","w_db_b_g_ap","w_db_b_i","w_db_b_i_ap","w_db_c_g","w_db_c_g_ap","w_db_c_i","w_db_c_i_ap","w_kern_g","w_kern_g_ap","w_kern_i","w_kern_i_ap","w_queen_g","w_queen_g_ap","w_queen_i","w_queen_i_ap","w_rook_g","w_rook_g_ap","w_rook_i","w_rook_i_ap"
"266",0.256911864295731,4538.06216708246,672.036381364093,267.795967905064,0.0159610905603507,19107338.25,17826236.4171196,0.0137362785224415,27.5875,9884834.27401264,0.233721754327171,0.217315515540754,2,0.00646684779864903,0.0268069468955479,0.0384944644932118,"Delta",2003,2,344,0.171869683176941,0.184415341780252,329,0.857808857808858,18.0714285714286,408,2071,312,108,686,515,564,160,565,715,7637,1533,0,121,69,68,14,75,49,47,53,101,25,819,197,0,0.0512892196156006,890,192040,13175,2.42,0.0596595175327852,0.517331830560578,28171,29061,14128,0.238979348516364,43.29,268,15,11657,28.775,41,28988,3472,0.768147993632471,2192272.76902174,14283275.2173913,1100988.86413043,285936.660326087,0,3772978.05978261,1036980.43206522,22211.2418478261,401240.902173913,446786.013586956,759842.934782609,0,2264708.48641304,263725.418478261,428224.769021739,3483014.86141304,4030854.85597826,19107338.25,17650036.9076087,3024551.42119565,5056260.44836957,70375.8179347826,1025405.5923913,0,630878.307065217,324312.342391304,408565847.519022,0,2531082.51358696,10150.2798913043,186156.855978261,0,0,2417982.72554348,225908.135869565,7943364,35219.9673913043,76631.2907608696,1101018.00815217,94322.8777173913,0,89990.9103260869,3776893.85054348,3513899.36413043,3042478.49184783,942474.529891304,19933943.1440217,8323258.6548913,0,0,5719585.37771739,324312.342391304,111173407.065217,108092650.815217,157876.080163043,137367828.423913,473682166.979011,1325613339.11405,105518821.793478,242886650.217391,10160369.5516304,56872502.0217391,12959017.5,2940175.98097826,8960130.13858696,16248198.9701087,23938719.9293478,3627433.98097826,13492983.7744565,28736402.9592391,216676853.25,38740918.4429348,0,0.0796,0.0382449257191651,8029,6,1518,11.52,-0.775276127002638,-0.286429081741857,0.907884759379086,0.14600011851819,-0.797019238916999,-0.286603015795757,0.903463048395481,0.136749561503552,-0.428508310660843,1.03858713771746,0.459931714024164,-0.245812281239114,-1.17554458547714,-0.394452410139193,1.19566531390024,0.154758260229951,-1.15620193680752,-0.387671751820979,1.16010381038104,0.153649893785489
"267",0.26337871209438,4730.18617021277,671.202570628668,249.017662270649,0.0140921043759692,19341101.6331392,18993253.9438857,0.0205057160482238,28.34,8742331.83474862,0.260528701222719,0.255809980033966,2,0.0182201160358278,0.0269944013746665,0.0148705773821092,"Delta",2004,2,330,0.173425188245268,0.186225374437035,299,0.880652680652681,18.2285714285714,462,2094,321,101,719,503,597,165,534,569,7683,1617,1,129,67,72,15,76,54,45,57,101,25,843,201,1,0.0522200964917445,923,201564,13453,2.41,0,0.452007956970218,28530,29453,14622,0.253977791085033,43.62,361,31,11833,29.8,73,29402,3522,0.851348246760036,2287679.4044468,14976991.8263632,2250263.97300159,420333.700370566,0,4084600.06881948,1015991.91106406,14795.8443620963,422587.710428798,334148.758602435,736083.605082054,0,2330839.43885654,405537.85600847,486977.453679195,3170518.93594494,3283879.17681313,19341101.6331392,16516094.618846,3066923.04393859,3934346.73636845,154409.340921122,650467.55955532,0,708677.795129698,46625.6458443621,537544919.126522,0,2558769.25092642,11221.222869243,123047.374272102,0,0,2372366.59343568,201511.905770249,7490451.28110111,33452.4616199047,83963.861831657,916299.941768131,91687.6786659608,0,99056.0772895712,4537208.69507676,3721437.60190577,2604449.00741133,833098.014822657,20189773.3245103,9190800.38909476,0,0,6330476.38697724,46625.6458443621,111524178.401271,108415802.011646,156506.081259926,125543114.134463,432907290.118837,1342725001.39661,106880910.11117,232424024.245633,12193340.5029116,58800325.1879301,10414237.3054526,2773763.20275278,10803295.3388036,15987110.82054,24867935.4314452,3641675.1694018,13467385.3388036,20650863.1604023,215604897.562202,41960277.6574907,44688.4462678666,0.0796,0,8029,5.5,1620,12.04,-0.895737149200591,-0.286403974851949,1.05703072707714,0.146690742583107,-0.912204735827119,-0.287001418141938,1.0447776404304,0.137589891650332,-0.523724998634502,1.07441393263818,0.568283340904435,-0.255670139008291,-1.12146705444066,-0.391857007576184,1.15610692081673,0.15101599281959,-1.10266558613533,-0.384688820475442,1.1306358958633,0.152879881774437
"268",0.281598828130208,5026.83676504611,714.165223195232,240.326278104921,0.00588430851063837,20642906.6820276,19692589.8579109,0.0125121214838635,29.6875,10927654.7999714,0.287523102597385,0.270680557416075,3,-0.0135550697077584,-0.0175954854081014,-0.0105036090856107,"Delta",2005,2,336,0.185975326183969,0.200287181679824,336,0.910489510489511,18.3857142857143,441,2204,373,115,766,528,602,177,483,580,7934,1665,0.216671261818985,139,73,84,17,79,56,45,58,101,25,881,204,0.90782074412455,0.0499667914494813,934,217329,13733,2.41,0.0773581331979529,0.529366090168171,28478,29412,15402,0.255849292226326,43.95,-41,0,11838,30.575,92,29491,3572,0.913275573527328,2392449.30875576,16952576.4132104,3482947.31950845,283818.755760369,0,3994849.97695852,1072236.40552995,12559.178187404,433729.324116743,416648.402457757,1246750.22273426,0,2589838.73271889,271259.577572965,422221.228878648,3199813.9093702,2817124.16282642,20642906.6820276,16709199.6390169,3836588.95545315,3333111.43625192,166940.967741935,515987.273425499,0,3308676.22887865,955815.514592934,580366738.894009,0,2381756.15975422,10823.8479262673,109767.32718894,0,0,2095493.66359447,297784.869431644,7271552.19662058,1390905.64516129,88158.0721966206,1257034.80030722,91624.3394777266,0,115530.161290323,4167061.73579109,4203276.32104455,2571393.70967742,821380.138248848,21608497.1582181,9307248.35637481,0,0,6901328.2718894,955815.514592934,110998093.701997,107887569.124424,157758.544546851,133014646.082949,458671193.38948,1526118432.02186,121479027.18894,254493673.271889,11554743.7711214,62581885.1766513,12294259.1551459,2879111.69738863,11183701.6052227,16225456.5591398,25870902.1121352,4099205.92933948,13180061.781874,21259187.2580645,224625999.139785,43497484.093702,-482244.191411674,0.0796,0,8029,5.1,1895,13.8,-0.810436519187086,-0.285677040993079,0.903760165412855,0.146568798041166,-0.834593399598167,-0.288367000705328,0.908504410922138,0.138198815095015,-0.272316385668438,1.09416949550557,0.284191024187282,-0.262433047364754,-1.15034933439456,-0.391893425051958,1.13469094102456,0.1522176541743,-1.1322697427189,-0.385259970091991,1.10930612469043,0.152488851283182
"269",0.268043758422449,5436.07380362498,716.239353977671,253.294686079625,0.0138480351654162,20782573.0357143,22903205.0483631,0.0234814326623132,30.3325,11529779.5983291,0.269927617189284,0.260176948330465,3,0.0112965981577698,0.0127152639918391,0.00784321776777663,"Delta",2006,2,346,0.187975160826527,0.204487204285813,303,0.93986013986014,18.5428571428571,488,2355,385,116,782,599,643,194,538,559,8346,1685,2,147,81,83,19,77,63,49,55,114,25,920,207,0,0.0444263745454981,935,230236,14040,2.4,0.0254150516334459,0.554781141801617,28767,29702,16075,0.250335272688976,44.28,247,43,11984,31.35,113,29899,3622,0.847102802745012,2802740.41666667,16523207.3809524,2460500.13392857,259880.15625,0,4299096.03422619,1320514.5610119,17817.5446428571,446294.0625,450181.875,911961.220238095,0,2819649.31547619,242062.611607143,456378.541666667,3240827.9389881,2799606.97172619,20782573.0357143,17518867.2247024,3731610.53571429,3573963.67559524,543325.520833333,774356.703869048,0,1670258.08779762,725220.669642857,632666797.730655,0,2484967.60416667,11815.587797619,131357.842261905,0,0,2118204.52380952,559333.221726191,7770067.79017857,66240.7068452381,125643.162202381,1623302.16517857,88690.8556547619,0,144105.483630952,4497461.71875,4473476.23511905,2617258.5639881,911736.71875,21971358.422619,10026780.15625,0,0,7149777.6264881,725220.669642857,110560208.829365,107446128.472222,156688.206845238,144155980.505952,497089587.95156,1534107225.11366,122114935.119048,266270915.625,13719161.4508929,65624337.4776786,12613411.8229167,2967855.40922619,9194228.6235119,18509325.2306548,29574952.5074405,5289848.76488095,14722463.921131,20398741.4583333,237658703.169643,45024390.5505952,19985.9523809524,0.0796,0,8029,4,2056,14.64,-0.795834005938205,-0.282394748747658,0.903454340229195,0.142624129039,-0.832095336990203,-0.284466707658595,0.923297142243542,0.132160844668061,-0.179714027407317,1.07434459473634,0.188460052478237,-0.254581298089257,-1.14845200979008,-0.386767492092325,1.16037591636044,0.154213573592038,-1.12911914487092,-0.381881611669223,1.13997723337305,0.15197354778632
"270",0.279340356580219,5998.04407354283,795.551357316722,304.860711004271,0,22636824.4645441,24554100.068741,0.0268922357508372,30.9225,16106280.3099921,0.282642881181123,0.268020166098241,3,0.0104127854775141,-0.00217616178901275,-0.0120671651282918,"Delta",2007,2,353,0.204918090165137,0.227352841850235,323,0.966433566433566,18.7,569,2405,381,129,770,624,764,209,554,553,8700,1741,1,158,81,83,21,86,61,53,57,124,25,970,220,1,0.0416958817187285,909,242633,14265,2.4,0.156726796744236,0.711507938545853,28968,29877,16537,0.23967630971252,44.61,145,30,12095,32.125,143,30219,3672,0.924933322531301,4221030.95513748,18006387.1997106,3265939.95658466,238078.444283647,0,4476731.92474674,1279060.49927641,13575.6874095514,439888.487698987,359102.800289436,1059168.50940666,0,3012323.97250362,224502.756874096,483083.386396527,3220774.9276411,3849108.85672938,22636824.4645441,18895956.8813314,4071492.48191027,4565822.37337192,236849.182344428,716713.516642547,0,1269198.46599132,480776.968162084,736422623.053546,0,3114141.62807525,11675.9189580318,123628.777134588,0,0,2276868.35021708,731804.052098408,9351907.170767,82118.4225759768,92202.9232995658,1524192.71345876,89716.4616497829,0,108526.859623734,4698904.46454414,4561146.41823444,2628986.70767004,963395.759768451,24404333.4370478,10331973.5021708,0,0,7719908.80607815,480776.968162084,110467672.455379,107341228.895321,151722.793053546,161566666.787265,557126437.197465,1877366757.81222,149438393.921852,311005060.709117,16760091.4978292,67614620.6729378,12323056.0419682,3053845.70911722,12428935.0217077,19890031.4182344,35670077.2793054,6165858.89290883,15364814.0086831,20740884.5224313,258765248.523878,48731882.4963821,21150.9623733719,0.0796,0,8029,3.3,2170,15.21,-0.760498343360361,-0.280818812734471,0.732618779071671,0.141134070791618,-0.801611264288833,-0.280492825321771,0.755809960441458,0.140193042921811,-0.310480099731154,1.061524383487,0.27958718489741,-0.252533100087584,-1.22095210925096,-0.384656425585246,1.06532726014344,0.154759970255103,-1.19893692729789,-0.379168026557877,1.04157687509798,0.156286354534829
"271",0.289753142057733,6143.87667713389,738.87555540941,264.235459911675,0.0277415569174599,22001013.9363679,27948670.2850673,0.00996290317739135,31.5925,15817166.2391277,0.28046671939211,0.255953000969949,3,-0.00541060204861815,0.00471233789448655,0.00542431651090014,"Delta",2008,2,369,0.201472782145861,0.219560239266799,351,1.0037296037296,18.8571428571429,567,2525,391,125,733,612,806,199,529,561,8813,1764,1,158,84,88,22,87,61,60,56,124,25,989,223,1,0.039642096931251,914,252487,14439,2.39,0.00742102922239196,0.718928967768245,29428,30342,16589,0.247223083031595,44.94,447,18,12310,32.9,110,30834,3722,0.903585347869595,3249745.73618207,18727113.2884347,2254367.10404087,229232.055271714,0,4938959.63771482,1325734.53553182,12963.6507199257,457626.235485369,366242.062238737,1184554.08267534,0,3407192.52206224,216268.404551788,375680.85926614,3666202.51741756,3036660.4598235,22001013.9363679,19415015.6850906,4591746.60473758,3692823.23269856,102399.0919647,656162.772875058,0,1215146.98327915,239474.853692522,691871831.237808,0,2690503.48815606,10990.0116117046,119757.352531352,0,0,2148850.63864375,534264.405480725,8330551.34463539,55081.5675801208,85147.4338132838,1330110.21597771,87328.3000464468,0,124393.063167673,5341583.01207617,4470740.9080353,2713879.30562006,951566.03576405,23294529.6353925,10888283.0190432,0,0,7362450.97538319,239474.853692522,109200923.827218,106096302.833256,135302.873896888,166464752.438458,574016387.718821,1889637075.88103,150415111.24013,316879863.678588,17218012.6358569,70938973.7389689,12483463.6274965,2993471.53738969,8840365.93822573,19440571.3725035,37999815.7454714,6197798.66697631,15512779.4797956,20965973.2280539,261037598.200186,48430080.9893172,16291.2401300511,0.0796,0,8029,4.4,2129,14.74,-0.682394613794518,-0.278702965068609,0.699731970312863,0.140589481471725,-0.71230012851288,-0.27895628167167,0.718531038514653,0.13406047467404,-0.385193235780051,1.0612019032571,0.356744888262348,-0.253940270061558,-1.12258392122729,-0.385952401868428,1.04200961057981,0.151883713719812,-1.10186174270493,-0.378994727617398,1.02334015716984,0.151919267564219
"272",0.284342540009115,5892.77112202446,737.653789608683,279.753042009447,0.0140197291210709,23090508,35369654.5,-0.0361032483753204,32.59,19088449.3193116,0.285179057286597,0.26137731748085,3,0.0573761701589782,0.0406329827126724,0.0377575301492286,"Delta",2009,2,329,0.205327927600007,0.215862273923491,358,1,19.0142857142857,416,2606,368,141,707,474,845,167,417,565,8390,1683,1,149,86,83,23,85,62,60,55,122,28,974,219,2,0.0420588667677395,935,245362,14516,2.38,0.107750519721228,0.826679487489473,29690,30625,17029,0.270238819040337,45.27,312,-29,12451,33.675,91,31322,3772,0.958488662521126,3725293,19557893,2933057,229904,0,4587382,1205337,6282,502676,325077,969983,0,3485075,223622,426082,3530541,4026123,23090508,19859163,4455058,4827010,68384,800887,0,1114708,9119,531368272,0,2653173,10086,111181,0,0,2135804,228007,8943425,41089,72356,1142659,84177,0,121224,5580873,4206551,2876884,893060,23582054,10801708,0,0,6369014,9119,112456733.333333,109245833.333333,131985,180163070,621251965.517241,2169400251.25628,172684260,352847330,12889922,75615647,13148923,3406633,8271371,15368210,37892135,4323885,13056021,22070420,250342979,44295220,4592,0.0796,0,8029,7.9,2065,14.23,-0.497814857082625,-0.283799563352055,0.543913037754212,0.140821353505972,-0.549685751129384,-0.284494296914471,0.585995800884912,0.135079704857833,-0.386572716768894,1.04106741735387,0.384955242828832,-0.245215698113681,-1.1554831198621,-0.391747839325864,1.12212017988441,0.152735640652596,-1.13382129468355,-0.38384128565639,1.10769117577855,0.154356491505676
"273",0.373533439698797,19906.9480298532,2317.05960165153,509.486593164571,-0.00237007766781106,1184912844.29066,45599907.4920415,0.0407268501569368,27.16,0,0.372406511929355,0.359873712668505,5,-0.00233643043591641,-0.00264814884966469,-0.00209368199225729,"Denver",1993,3.5,8611,0.405667105861374,0.424425637370305,4670,0.673659673659674,30.65,14848,51594,37550,17331,40838,28778,4374,13071,64029,17430,373042,83199,9.55594010637051,1201,1891,2574,458,1478,1144,371,1984,4290,175,20440,4874,17.0323667967193,0.0679666941853051,12158,95659,239757,2.21,0,0,489177,501335,421371.90667952,0.0104150275284571,33.66,9136,3941,221386,57.45,785,492047,78234,0.687600177434736,76590602.0761246,2328468010.38062,132835619.377163,119581152.249135,77374380.6228374,135939560.553633,38501636.6782007,66787432.5259516,27671242.2145329,33065657.4394464,22824581.3148789,15659242.2145329,193312743.944637,52793719.7231834,105513217.99308,172406044.982699,54629958.4775087,1184912844.29066,896972200.692042,293511705.882353,90363134.9480969,35523871.9723183,20073934.2560554,548444584.775087,1183032072.66436,27935470.5882353,17415312.8927336,236180086.50519,126529764.705882,4757595.15570934,5021823.52941176,21276321.799308,23185297.5778547,22212996.5397924,27295681.6608997,250056529.411765,15739401.384083,0,59043166.0899654,2375086.50519031,52651214.532872,31423878.8927336,178553065.743945,365221505.190311,139098425.605536,13535024.2214533,1137215169.55017,664569986.15917,0,0,268417385.024221,812560141.868512,2920899494.11765,2679421480.27682,135105.311418685,3745684369.51557,12916152998.3296,20027474627.4761,2575533237.09343,6321217606.609,710305172.937716,2202844081.40138,2031291972.0519,1159405025.32526,1114265053.03806,1218753995.6782,385410331.287197,398750286.685121,2959481992.10035,956535406.816609,16762227049.5363,3625183732.21453,678032.717620174,0.1286,0.0491649196068249,8031,4.26666858403399,18371,7.7,-0.306872820493927,-0.196300419202436,-0.432132156663371,0.0582581959408707,-0.58729042618157,-0.180069920019179,-0.798233661707745,0.0512908072022233,-0.558394355801485,-0.421708842475662,-0.723007582395546,0.0843531622701699,-2.04692011978673,-0.319893895579176,-2.40464904960323,0.060316753912925,-2.01277855567542,-0.314866499150098,-2.37856427673992,0.0643800305060689
"274",0.371197009262881,20398.554562417,2326.12192304179,525.915363038292,0.000250610736326928,1202656052.63158,43404303.9736842,0.0540627406025753,25.6,0,0.369758363079691,0.357780030676247,5,0.00723014999693361,0.00467812632576486,0.00762009214015957,"Denver",1994,3.5,8401,0.41177832519053,0.400705561709885,4711,0.690909090909091,31.2,14455,53298,38174,18266,35043,29642,4446,13192,67854,15756,377893,87767,4.07413958370725,1269,1910,2702,466,1565,1148,352,1993,4400,135,20918,4978,7.9320819303592,0.0607548251304398,11631,104507,240542,2.22,0,0,492618,504249,397481.183983164,0.0106460050873715,33.58,-776,3690,221418,58.9,1661,491332,78164,0.698780776497016,74947631.5789474,2885706710.52632,181731578.947368,88552894.7368421,77688947.3684211,134260789.473684,36740000,46470657.8947368,29367105.2631579,30540921.0526316,23159342.1052632,15217631.5789474,205933026.315789,42082236.8421053,111293947.368421,175551315.789474,54784342.1052632,1202656052.63158,914454605.263158,306781315.789474,89919210.5263158,17916973.6842105,19917236.8421053,499276973.684211,959501052.631579,27604210.5263158,18346400.6578947,223676315.789474,127961842.105263,4860263.15789474,4926842.10526316,22793157.8947368,21937763.1578947,21862500,27352368.4210526,258184473.684211,14414342.1052632,0,49436315.7894737,2401184.21052632,52241315.7894737,32131578.9473684,173747894.736842,374525394.736842,149186052.631579,14575000,1141949078.94737,669158947.368421,0,0,300263197.763158,750557500,2920639526.31579,2849845842.10526,148091.118421053,3618122185.52632,12476283398.3666,19659986238.4382,2528274230.26316,6146396415.78947,657938343.81579,2252028322.5,1979386547.36842,1123387425.65789,797629934.605263,1259640315.13158,370415390.921053,399417807.105263,3068015983.42105,867253259.342105,16707409182.8947,3932295853.02632,327856.975810985,0.1286,0.0524089204435526,8031,3.91432540649431,19124,8,-0.852231014559243,-0.184892793346025,-1.35057545722942,0.0591316002276211,-0.988306171216317,-0.170051201909918,-1.52339472194852,0.050367345269672,-1.05251911012081,-0.410948846072954,-1.56791626538129,0.0851615793383221,-2.23898233382618,-0.323268448910212,-3.16995581038368,0.0649191957924686,-2.20181984442424,-0.316917286031989,-3.09544761886517,0.0597890417618868
"275",0.378427159259815,21611.7018794346,2344.46118530776,513.052749040565,0.00394562091077244,1165884911.41732,43480405.1909449,0.0411479332606591,24.12,0,0.374436489405455,0.365400122816407,5,-0.00995498152361102,-0.00942029854026755,-0.0124483281688825,"Denver",1995,3.5,8062,0.400536124790061,0.384896865403259,4886,0.71048951048951,31.75,14769,54225,38487,19290,36968,30209,4072,13286,70424,14491,386183,89962,7.72850450715834,1338,1919,2743,502,1596,1145,350,2040,4606,113,21457,5105,2.58706113481384,0.0555488053307958,11792,112708,242644,2.23,0,0,495931,507723,401063.794697738,0.0102800693661189,33.5,298,3176,222532,60.35,786,492467,78094,0.684777992532855,71729419.2913386,1947132194.88189,107019173.228346,84291181.1023622,79097578.7401575,133773966.535433,39796505.9055118,41778238.1889764,30677440.9448819,30404389.7637795,27205187.007874,14207106.2992126,207189547.244094,42512942.9133858,117624537.401575,176072972.440945,56639822.8346457,1165884911.41732,934915984.251969,313492312.992126,93073858.2677165,39658572.8346457,22226929.1338583,455587303.149606,763918385.826772,22233966.5354331,18396097.0669291,210376082.677165,138291978.346457,4762913.38582677,6281584.64566929,23337431.1023622,21046053.1496063,22591466.5354331,34082135.8267717,252863690.944882,14460452.7559055,0,55449094.488189,2344862.20472441,52155590.5511811,33184163.3858268,168986309.055118,380211102.362205,145153444.88189,15507618.1102362,1155493484.25197,671090836.614173,0,0,302884985.383858,688197352.362205,2910810883.85827,3002085982.28346,155618.061023622,3610412049.90158,12449696723.7985,23864196097.954,2472330715.74803,6082742765.64961,675225087.65748,2338373778.17913,2064901570.45276,1201597268.3563,753324499.655512,1312103434.65551,335850185.649606,402133057.253937,3218323860.15748,821914268.090551,17108564100.5807,3984817090.47244,297599.769716043,0.1036,0.0508703766383212,8031,5.0257259752806,20112,8.3,-0.801024199153868,-0.183008876524284,-1.38062387115487,0.0605231338125923,-0.951836379218172,-0.169855375575141,-1.5939089824975,0.0531807864660975,-1.01298025132934,-0.409732910209436,-1.65515633852351,0.0884420251756956,-2.29363582602093,-0.319386984726781,-3.50628856210313,0.0663241549130234,-2.25265338287387,-0.313196133846932,-3.42382457701572,0.0667064898929305
"276",0.368472177736204,22353.3632323086,2382.72028677237,516.585319877752,0.00841210807915416,1200933413.00191,48992782.9541109,0.0364392114464363,23.14,0,0.365016190865188,0.352951794647525,5,0.0212756706990385,0.0152202856029033,0.0164980388783899,"Denver",1996,3.5,8349,0.414692446526109,0.377125544991442,4731,0.731468531468532,32.3,15819,53916,39942,19321,37537,30624,3714,13271,72315,14848,391486,90179,15.2800056156017,1368,1950,2798,550,1687,1157,347,2113,4825,118,22067,5154,9.81223325463875,0.0524678862815745,11005,121081,243430,2.25,0,0,507250,518255,413758.377864116,0.00970233205968916,33.42,6914,3618,225615,61.8,1432,495805,78024,0.6705649587723,83313221.7973231,1969032074.56979,118535516.25239,80991864.2447419,81768384.3212237,154357973.231358,41792638.623327,37490334.6080306,32103910.1338432,22226520.0764818,21923021.0325048,13758623.3269598,223568059.273423,43501529.6367113,120013365.200765,172325936.902486,56371529.6367113,1200933413.00191,961010583.173996,327259464.627151,90930774.3785851,40395449.3307839,20800621.414914,404884130.01912,680565162.523901,49460774.3785851,18266575.2868069,196946271.510516,142511940.726577,4537447.41873805,5777418.73804971,27461195.0286807,20848470.3632887,23260057.3613767,32470296.3671128,256746520.076482,15157179.7323136,26985439.7705545,51697370.9369025,2351434.03441683,51531950.2868069,44909655.83174,167595726.577438,389501376.67304,137506940.726577,16267275.334608,1184228661.56788,690654455.066922,0,0,301148733.709369,651291175.908222,2895961629.0631,3140144382.40918,159405.353728489,3626209516.7304,12504170747.3462,23471129682.2977,2431609035.08604,6057818551.81644,712156134.665392,2383798796.51052,2208435006.43403,1242640400.64054,978522251.070746,1380810367.83939,357437800.468451,402689302.858509,3497308667.35182,852601651.567878,18035799107.4665,4019398728.05927,631612.860181525,0.1036,0.050159071415049,8031,4.18985541874369,17815,7.3,-0.602083198302637,-0.182992152325808,-1.05230454928942,0.057539154284288,-0.768191137437416,-0.167581959663417,-1.30286864976731,0.0542750776893137,-0.799443194463842,-0.412778260050497,-1.32059571723136,0.0921737075796968,-2.22603016331471,-0.317246661703152,-3.36936854388251,0.0671708081268933,-2.1839324736354,-0.312270880231576,-3.30064092528588,0.069214585255597
"277",0.389747848435242,23822.325561121,2354.67030846691,467.758598136767,0.0154867034065918,1174190373.83178,50376376.517757,0.0339815363313603,22.64,127413415.549682,0.380236476468091,0.369449833525914,5,0.063056821959117,0.0684292751088663,0.0681357243573338,"Denver",1997,3.5,8594,0.405158567476547,0.361346313498041,4684,0.748251748251748,32.85,16919,57576,40795,20351,38112,31817,4226,13884,72523,14857,402362,91302,13.4835288653113,1474,1980,3003,581,1745,1163,352,2137,5097,113,22929,5284,9.84656375612682,0.0501937606168409,10214,132898,244862,2.25,0.108511718703577,0.108511718703577,517228,527442,411569.907507316,0.00943286403342806,33.34,5277,3910,229556,61.825,2261,499326,77953,0.682773566449052,69570168.2242991,2048414859.81308,80729514.0186916,80538401.8691589,84364654.2056075,166334392.523364,16927457.9439252,34110177.5700935,32547869.1588785,29917738.317757,21578299.0654206,15031037.3831776,231853785.046729,46428224.2990654,121329485.981308,164297644.859813,58644700.9345794,1174190373.83178,963917560.747664,337796738.317757,94766233.6448598,49004897.1962617,21090495.3271028,359852149.53271,746402532.71028,94839738.317757,18725884.7476636,184957803.738318,136123971.962617,4290000,6451037.38317757,28595990.6542056,21268242.9906542,24863289.7196262,30234476.635514,236079635.514019,19216794.3925234,29161308.411215,51851532.7102804,2361504.6728972,51982504.6728972,48904663.5514019,168633084.11215,408478831.775701,128543635.514019,17276271.0280374,1188411523.36449,716543598.130841,0,0,316138686.682243,639649691.588785,2898100813.08411,3288843635.51402,165211.775700935,4002472586.26168,13801629607.7989,28057315013.7212,2732782482.33645,6735255068.59813,781055844.327103,2544827870.36449,2378738096.04673,1550332137.15888,862499250.429907,1397440145.57009,394628132.429907,436660718.485981,3543817954.57944,871616961.168224,19013286602.0561,4251669491.49533,896526.257272084,0.0974,0.0477163740680292,8031,4.58849176681216,15306,6.3,-0.741551709260415,-0.193360590527246,-1.36387493770388,0.0547749172119145,-0.842008728111258,-0.17622402168853,-1.50703569884161,0.0530487072076243,-0.879349605734705,-0.420884990179156,-1.54430148788489,0.090994887317996,-2.34092278324073,-0.310948887257704,-3.81416494185221,0.0654366172212488,-2.30324694993525,-0.306132692831319,-3.74022549068191,0.0679507886489489
