LG_ID,NAME,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RURAL_VEH_REG,MUN_VEH_REG,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE,ROADS
36001,"Aguilar, Town of",1975,30557,8973,6362,587,0,0,2024,0,0,1341,0,287,0,9953,3996,0,2223,0,3734,10003,0,35662,29958,1040,0,1410,0,1410,0,22432,21232,1200,0,360,3965,751,1348,939,3417,3417,0,0,0,0,0,0,674,0,0,797000,18662,0,0
36001,"Aguilar, Town of",1976,25297,12209,9330,630,0,0,2249,0,0,961,0,310,0,8650,0,0,0,0,8650,3167,0,31967,29344,6639,0,1626,0,1626,0,17540,16181,1359,0,360,3179,0,0,2623,0,0,0,0,0,0,0,0,670,0,0,1289000,21791,0,0
36001,"Aguilar, Town of",1977,29200,13399,7845,3104,0,0,2450,0,0,1228,0,198,0,9001,0,0,0,0,9001,5374,0,27155,27155,5400,0,1928,0,1928,0,16697,15374,1323,0,360,2770,0,0,0,0,0,0,0,0,0,0,0,655,0,0,2053000,35169,0,0
36001,"Aguilar, Town of",1978,28452,14071,11228,831,0,0,2012,0,0,1141,22,115,0,9274,0,0,0,0,9274,3829,0,27230,27230,6923,0,2196,0,2196,0,15135,13803,1332,0,360,2616,0,0,0,0,0,0,0,0,0,0,0,633,0,0,3609000,51800,0,0
36001,"Aguilar, Town of",1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,3251000,38360,0,0
36001,"Aguilar, Town of",1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,3240000,28737,0,0
36001,"Aguilar, Town of",1981,50395,14649,0,0,0,0,0,14649,0,4772,0,1048,0,19278,0,0,0,0,19278,10648,0,50350,50350,7984,0,25383,0,0,25383,6728,6728,0,0,1320,1521,7414,0,0,0,0,0,0,0,0,0,0,632,0,0,3575000,27267,0,0
36001,"Aguilar, Town of",1982,52703,17449,0,0,0,0,0,17449,0,6575,0,675,2000,11088,0,0,0,0,11088,14916,0,45551,45551,11541,0,25295,0,0,25295,6412,6412,0,0,410,1893,0,0,0,0,0,0,0,0,0,0,0,637,0,640,2994000,28745,0,8
36001,"Aguilar, Town of",1983,72056,14973,0,0,0,0,0,14973,0,8637,0,1130,15000,22770,0,0,0,0,22770,9546,0,55665,55551,22353,0,24378,0,0,24378,5419,5419,0,0,1320,2081,0,0,114,0,0,0,0,0,0,677062,74158,622,0,670,2752000,28986,0,8
36001,"Aguilar, Town of",1984,195276,14972,0,0,0,0,0,14972,0,10948,0,1249,0,158344,0,0,0,0,158344,9763,0,214437,69248,12762,0,27771,0,0,27771,26201,26201,0,0,1222,1292,0,0,145189,0,0,0,0,0,0,0,0,591,0,0,2876000,29595,0,0
36001,"Aguilar, Town of",1985,56649,19595,13659,1319,0,0,4617,0,0,1111,0,450,10000,21330,12175,809,3561,572,4213,4163,1524,52566,49864,10751,0,24990,0,0,24990,11889,11889,0,0,1320,914,0,0,2702,0,0,0,0,0,0,425521,65256,591,0,688,2778000,26869,0,8
36001,"Aguilar, Town of",1986,58377,20490,14188,1654,0,0,4648,0,0,787,0,148,10000,22335,12980,695,3354,638,4668,4617,1485,61517,61117,13051,0,25593,25593,0,0,20252,20252,0,0,1416,805,0,0,400,0,0,0,0,0,0,445093,57347,574,0,726,2387000,27042,0,8
36001,"Aguilar, Town of",1987,53778,21706,15242,1701,0,0,4763,0,0,897,0,375,5000,21825,14921,742,3440,2708,14,3975,1028,57371,57371,10581,0,27078,27078,0,0,12916,12916,0,0,1449,5347,0,0,0,0,0,0,0,0,0,466566,49615,575,0,396,4110000,23968,0,8
36001,"Aguilar, Town of",1988,53837,23603,16330,2334,0,0,4939,0,0,699,0,140,5000,17521,0,687,0,2579,14255,6874,1430,54934,54934,11522,0,21759,21759,0,0,12155,12155,0,0,2373,7125,0,0,0,0,0,0,0,0,0,499761,33481,558,0,321,2588000,24066,0,8
36001,"Aguilar, Town of",1989,124362,24220,16747,2180,0,0,5293,0,0,967,0,460,9000,84594,11341,551,5746,2124,64832,5121,1480,125675,53480,16372,0,23883,23883,0,0,8274,8274,0,0,2287,2664,0,0,72195,0,0,0,0,0,0,537919,31335,537,0,240,2838000,25800,0,8
36001,"Aguilar, Town of",1990,83889,25820,17713,2335,0,0,5772,0,0,1095,0,255,17097,32686,12256,2669,3789,2575,11397,6936,1791,69859,68782,13731,0,39660,39660,0,0,9613,9613,0,0,2448,3330,0,0,1077,0,0,0,0,0,0,601274,44480,520,0,200,2856000,24399,0,8
36001,"Aguilar, Town of",1991,211160,26776,18285,2273,0,0,6218,0,0,1126,0,460,20000,151033,11551,1520,3871,3181,130910,11765,3343,204096,68905,16913,0,32326,32326,0,0,13766,13766,0,0,2614,3286,0,0,135191,0,0,0,0,0,0,659826,58917,523,0,156,3588000,30195,0,8
36001,"Aguilar, Town of",1992,94713,28595,19946,2352,0,0,6297,0,0,1733,0,720,25000,32061,11325,1484,3834,3528,11890,6604,2312,89184,74863,16916,0,33093,33093,0,0,18890,18890,0,0,3684,2280,0,0,14321,0,0,0,0,0,0,764335,72408,510,0,131,2947000,28639,0,8
36001,"Aguilar, Town of",1993,90956,30800,21400,2500,0,0,6900,0,0,2876,0,660,27000,20185,11305,0,3874,3155,1851,9435,2148,90110,88545,21771,0,39553,39553,0,0,20060,20060,0,0,3269,3892,0,0,1565,0,0,0,0,0,0,671985,75505,574,0,128,3631000,35649,0,8
36001,"Aguilar, Town of",1994,98933,30709,20178,2331,0,0,8200,0,0,1418,14367,464,4500,22511,11403,600,4093,4205,2210,24964,4117,79261,79261,20548,0,35960,35960,0,0,13610,13610,0,0,5489,3654,0,0,0,0,0,0,0,0,0,637076,46693,606,0,93,4117000,36680,0,8
36001,"Aguilar, Town of",1995,73505,28885,17807,3478,0,0,7600,0,0,1372,6696,1026,0,21808,11626,600,4263,5319,0,13718,4213,73814,38500,15609,0,0,0,0,0,11278,11278,0,0,5112,6501,0,33074,2240,0,0,0,0,0,0,709903,80196,612,0,246,5156000,42506,0,8
36001,"Aguilar, Town of",1996,86282,26449,15871,2878,0,0,7700,0,0,2842,2278,562,20000,24196,12943,600,4408,5245,1000,9955,3798,85070,40212,17098,0,0,0,0,0,11297,11297,0,0,6280,5537,0,32487,12371,0,0,0,0,0,0,737536,93320,619,0,421,4543000,41965,0,8
36001,"Aguilar, Town of",1997,95991,30908,16558,6700,0,0,7650,0,0,2450,1195,792,14000,39533,16514,600,4468,6024,11927,7113,3442,72747,31129,13729,0,0,0,0,0,7866,7866,0,0,5463,4071,0,41618,0,0,0,0,0,0,0,772573,79416,624,0,501,4477000,41047,0,8
36001,"Aguilar, Town of",1998,116870,32696,0,0,0,0,0,32696,0,3832,0,831,20000,47196,20633,0,4622,5635,16306,12315,3795,103655,63655,14192,0,17530,0,0,17530,18105,18105,0,0,2753,11075,0,40000,0,0,0,0,0,0,0,824700,83649,624,0,565,4347000,40933,0,8
36001,"Aguilar, Town of",1999,109272,31198,19292,4230,0,0,7676,0,0,2182,0,505,25602,44093,23323,0,2882,5039,12849,5692,2483,142310,36710,17716,0,4260,0,3432,828,7406,7406,0,0,360,6968,0,37785,67815,0,0,0,0,0,0,882266,101932,631,0,550,4437000,34790,0,8
36001,"Aguilar, Town of",2000,108500,30072,18265,3831,0,0,7976,0,0,2816,0,89,8000,65189,24537,415,7577,5429,27231,2334,2069,88785,44927,27477,0,6424,0,4650,1774,9995,9995,0,0,426,605,0,35358,8500,0,0,0,0,0,0,958493,119728,593,0,550,4029000,34954,0,8
36001,"Aguilar, Town of",2001,85390,29569,17993,4110,0,0,7351,115,0,4342,0,958,0,48754,24148,374,5741,5400,13091,1767,1208,92045,51160,27936,0,8122,0,5225,2897,11043,11043,0,0,360,3699,0,40550,335,0,0,0,0,0,0,1008780,90415,600,0,563,3606000,35139,0,8
36001,"Aguilar, Town of",2002,131318,30346,19022,4500,0,0,6500,324,0,5239,0,534,38000,48024,23643,0,6047,0,18334,9175,336,147227,101868,28514,0,6650,0,5650,1000,11316,11316,0,0,424,54964,0,45359,0,0,0,0,0,0,0,1052441,93220,604,0,563,3421911,34954,0,8.17
36001,"Aguilar, Town of",2003,176857,35020,22055,4584,0,0,8381,0,0,2058,0,156,20000,114228,22469,321,6054,6051,79333,5395,1627,136479,39337,15613,0,1883,0,1883,0,10886,10886,0,0,360,10595,0,40787,56355,0,0,0,0,0,0,933545,73211,602,0,569,3651041,34497,0,7.78
36001,"Aguilar, Town of",2004,164610,64129,24207,2100,33460,0,1445,2917,0,5532,0,0,7394,47260,22885,255,6282,5400,12438,40295,2099,204634,162878,45423,0,20257,0,20257,0,60609,60609,0,0,403,8069,28117,41756,0,0,0,0,0,0,0,901785,70533,554,0,573,4175153,35480,3,7.96
36001,"Aguilar, Town of",2005,194433,148789,22473,0,96875,0,9938,19503,0,4985,0,3215,0,21241,20948,0,0,0,293,16203,1092,156143,156143,69521,0,48729,0,0,0,30588,30588,0,0,0,7305,0,0,0,0,0,0,0,0,0,662503,183281,557,0,572,5144460,38832,3,7.96
36001,"Aguilar, Town of",2006,238101,119930,24945,2200,82490,0,10295,0,0,6969,0,0,0,99699,23857,294,966,6110,68472,11503,2432,203921,203921,106753,0,56234,50273,5547,414,26179,26179,0,0,1131,13624,0,0,0,0,0,0,0,0,0,1049459,141410,557,0,551,5153716,36826,3,7.96
36001,"Aguilar, Town of",2007,1303534,130882,27444,2500,79455,0,10944,10539,0,19438,0,0,0,1142456,22253,317,4179,5655,1110052,10758,2729,1520694,237173,125878,792,53001,47321,2958,2722,31513,31513,0,0,1617,24372,0,0,1283521,0,0,0,0,0,0,980519,280075,557,0,547,5229230,45554,3,7.96
36001,"Aguilar, Town of",2008,267457,124775,27008,1821,84058,0,11888,0,0,21439,0,0,0,115056,20858,304,4200,5929,83765,6187,3233,330681,310366,147063,565,68468,56027,11168,1273,68916,68916,0,0,1087,24267,0,0,20315,0,0,0,0,0,0,954123,296807,554,0,594,5033730,44122,3,8.33
36001,"Aguilar, Town of",2009,214940,117810,28742,2000,73937,0,13131,0,0,6795,0,8383,0,73079,22183,306,3913,5268,41409,8873,661,138341,138341,62082,600,51913,50262,0,1651,19351,19351,0,0,1698,2697,0,0,0,0,0,0,0,0,0,830678,117519,583,0,549,4297694,41186,3,8.33
61002,"Akron, Town of",1975,249000,101600,80300,8000,0,0,13300,0,0,1000,36800,4200,8400,70700,9900,12500,5700,0,42600,26300,3963,246700,193800,27400,0,51300,40900,10400,0,88700,64600,24100,0,2800,23600,0,0,46300,6600,4000,2600,50000,0,0,0,0,1652,0,1513,12059000,217759,0,15
61002,"Akron, Town of",1976,243500,110000,88900,8100,0,0,13000,0,0,1200,39300,2300,5300,61900,10300,13100,6000,0,32500,23500,5239,240800,186000,31500,0,56800,50300,6500,0,74500,47300,27200,0,400,22800,0,0,48300,6500,4000,2500,46000,0,0,0,0,1677,0,1579,15680000,249643,0,15
61002,"Akron, Town of",1977,265000,124800,97500,8500,0,0,18800,0,0,1400,35000,3300,0,71100,11100,13100,6200,0,40700,29400,3840,255700,204200,35500,0,66300,58800,7500,0,72500,45300,27200,0,0,29900,0,11700,33500,6300,4000,2300,42000,0,0,0,0,1604,0,1723,16896000,251191,0,15
61002,"Akron, Town of",1978,308900,132400,101900,11200,0,0,19000,300,0,1100,42800,3300,0,79700,12200,11600,8800,0,47100,49600,6298,294900,223600,41100,0,75400,69600,5800,0,73800,46000,27800,0,0,33100,200,32500,31400,7400,5000,2400,38000,0,3000,0,0,1561,0,2162,18731000,281091,0,15
61002,"Akron, Town of",1979,305600,143200,109400,11700,0,0,21700,400,0,2000,43800,1100,11200,77200,15600,11200,6900,0,43500,27100,13907,289800,268000,47600,0,89200,82500,6700,0,97300,65800,31500,0,4500,29400,0,0,14700,7100,5000,2100,34000,0,2000,0,0,1574,0,1847,22100000,334971,0,16
61002,"Akron, Town of",1980,367500,182800,140600,13800,0,0,27200,1200,0,2100,55900,1200,0,92000,28000,11900,7500,0,44600,33500,15591,352500,306900,50500,0,90900,78300,12600,0,125200,87200,38000,0,5400,34900,0,22000,15700,7900,6000,1900,29000,0,1000,0,0,1716,0,1762,25640000,282211,0,16
61002,"Akron, Town of",1981,477900,300800,170800,15500,80900,0,33600,0,0,1800,53100,3000,0,84300,19900,12600,8400,0,43400,34900,12568,399600,342200,56400,0,95700,87200,8500,0,148800,112300,36500,0,0,41300,0,18400,31500,7500,6000,1500,24000,0,0,0,0,1723,0,1782,29299000,266795,1,16
61002,"Akron, Town of",1982,533400,323100,184100,14700,81200,0,43100,0,0,2300,65600,3500,0,77800,21300,10600,7900,0,38000,61100,23666,450500,402200,66600,0,114800,101300,13500,0,146300,108000,38300,0,0,74500,0,18400,23600,6300,5000,1300,19000,0,0,0,0,1825,0,1994,30001000,260843,1,16
61002,"Akron, Town of",1983,574500,351900,201500,17500,94500,0,38400,0,0,5500,69800,2600,0,92400,23500,9200,9400,0,50300,52300,28858,512800,432900,69600,0,118500,106800,11700,0,204000,156500,47500,0,0,40800,0,11800,61100,7000,6000,1000,13000,0,0,0,0,1868,0,1729,29246000,318468,1,16
61002,"Akron, Town of",1984,597200,358500,209400,11500,89800,0,47800,0,0,3100,63600,1800,0,97500,30900,8800,6200,10100,41500,72700,30196,653800,536800,75400,0,122100,102300,16900,2900,295700,252600,43100,0,0,43100,500,14100,96200,6700,6000,700,7000,0,32900,0,0,1839,0,1663,29902000,307387,1,16
61002,"Akron, Town of",1985,625526,388605,232438,14860,84153,0,57154,0,0,2614,63376,1978,0,87199,29202,8630,6359,7281,35727,81754,22346,600354,517047,95800,0,134846,115625,19221,0,239854,192397,47457,0,0,46547,0,38630,38310,6367,6000,367,1000,0,25390,299611,30873,1803,0,1765,35325000,271512,1,16
61002,"Akron, Town of",1986,642342,372072,234220,17885,71806,0,48161,0,0,3627,74469,2355,0,147019,32929,6991,6790,6401,93908,42800,17796,684527,567729,92517,0,145947,125950,19997,0,271712,205254,66458,0,415,57138,0,17346,90500,8952,8900,52,0,0,17490,281976,30673,1739,0,1692,34215000,248465,1,16
61002,"Akron, Town of",1987,649346,423163,263597,17221,96566,0,45779,0,0,2030,64633,718,0,127313,34421,6358,5879,9798,70857,31489,15500,632710,540906,86308,984,124217,102794,21138,285,279490,205286,74204,0,0,49907,0,7597,75807,8400,8400,0,0,0,55690,296815,29954,1734,0,1587,36843000,250860,1,16
61002,"Akron, Town of",1988,863613,398695,256257,27234,88238,0,26966,0,0,3308,66338,309,402,63998,33207,6038,0,6796,17957,330563,18747,891054,543497,108609,320,132099,116750,15349,0,256904,181415,75489,0,0,45565,0,36935,310622,0,0,0,0,0,43387,331050,23972,1715,0,1595,37152000,294114,1,16
61002,"Akron, Town of",1989,714097,428131,275552,20982,89320,0,42277,0,0,5037,69286,762,59296,113513,33982,8121,4217,5604,61589,38072,16416,616506,591787,104254,830,121248,107021,14227,0,306446,234907,71539,0,0,59009,0,0,17774,6945,3478,3467,0,0,39909,529345,37560,1644,0,1609,32981000,240828,1,16
61002,"Akron, Town of",1990,676912,461003,290205,26909,99260,0,44629,0,0,5922,65928,2168,0,75983,43581,5839,5088,6726,14749,65908,24642,915395,577128,121016,1429,117210,98653,18557,0,276166,187359,88807,0,0,61307,0,286386,44911,6970,3752,3218,0,0,36157,273596,22617,1599,0,1590,35849000,255236,1,16
61002,"Akron, Town of",1991,730393,488235,320515,23789,95191,0,48740,0,0,6485,73016,2730,0,119764,46966,5016,5384,8801,53597,40163,11111,728819,548254,94612,1647,141982,122258,19724,0,245129,156166,88963,0,0,64884,0,120152,53468,6945,4052,2893,0,0,32105,299025,49262,1777,0,1582,33838000,248029,1,16
61002,"Akron, Town of",1992,765436,489958,333829,22114,94487,0,39528,0,0,10100,71258,2562,0,161685,48418,6362,7074,11236,88595,29873,6155,766811,637248,104939,1402,156925,126900,28990,1035,291779,190632,101147,0,0,82203,0,109269,13349,6945,4376,2569,0,0,27729,303493,74810,1785,0,1640,35141000,246109,1,16
61002,"Akron, Town of",1993,758009,496712,334806,23778,96791,0,41337,0,0,7391,98041,2491,0,122311,46910,4680,7125,10805,52791,31063,5479,727034,541652,98235,1389,27232,0,26136,1096,346745,200913,145832,0,1909,66142,0,160248,18383,6751,4727,2024,0,0,23002,354967,141401,1764,0,1660,33390000,281181,1,16
61002,"Akron, Town of",1994,729170,463911,291120,27624,103795,0,41372,0,0,5939,100578,2521,0,95338,53296,5742,5983,13984,16333,60883,5343,689531,645848,119441,1003,139042,120018,18197,827,321843,206614,115229,0,1943,62576,0,13890,22848,6945,5118,1827,0,0,17884,375868,92493,1751,0,1667,38437000,313867,1,16
61002,"Akron, Town of",1995,806678,520113,301108,30139,141649,0,47217,0,0,9363,108381,2043,0,105540,50676,4949,7018,16069,26828,61238,7803,735395,658172,114796,1433,138554,119528,16952,2074,301184,196796,104388,0,0,102205,0,18858,51420,6945,5815,1130,0,0,21074,525008,272947,1764,0,1754,34486000,340837,1,16
61002,"Akron, Town of",1996,772294,480108,286785,31297,116506,0,45520,0,0,11605,107358,1649,0,120094,53848,4998,7817,15145,38286,51480,7709,876857,740437,104713,921,171121,150436,15110,5575,345011,233189,111822,0,0,118671,0,36989,89449,9982,8593,1389,0,0,12481,269704,90995,1761,0,1809,38224000,342198,1,16
61002,"Akron, Town of",1997,803045,504603,291577,39540,125760,0,47726,0,0,9308,118136,2354,0,117200,59259,5298,7968,17303,27372,51444,2710,830915,792857,118540,1480,183208,159694,19177,4337,357683,228445,129238,0,0,131946,0,13725,15491,8842,8071,771,0,0,4410,330319,130192,1783,0,1831,41330000,352213,1,16
61002,"Akron, Town of",1998,951195,530823,312225,37367,128794,0,52437,0,0,19374,141771,3070,0,146689,63469,4731,7825,16049,54615,109468,5358,971651,750426,108531,1435,186472,158806,23050,4616,317269,198301,118968,0,0,136719,0,151126,67836,2263,2025,238,0,0,2385,384580,111778,1773,0,1794,38525000,330888,1,16
61002,"Akron, Town of",1999,898274,540339,328994,42926,117090,0,51329,0,0,7977,144038,2221,0,139910,64761,4122,7614,14379,49034,63789,6874,869705,547346,107818,920,22383,0,15351,7032,284875,177988,106887,0,362,130988,0,176428,143546,2385,2257,128,0,0,128,449832,93627,1734,0,1734,40674000,348423,1,16
61002,"Akron, Town of",2000,935175,601309,359897,55339,132282,0,53791,0,0,23326,146420,3560,0,133337,71134,3927,7808,15325,35143,27223,6093,997290,652900,124568,1261,32889,0,28479,4410,340548,225135,115413,0,1595,152039,0,250891,93499,0,0,0,0,0,0,478534,186525,1711,0,1767,43540000,398871,1,16
61002,"Akron, Town of",2001,1055029,694397,363239,62384,211464,0,57310,0,0,7999,146043,3988,0,177391,65102,3834,8692,15192,84571,25211,5000,1051259,771568,128041,1316,59022,0,33376,25646,408121,277651,130470,0,1723,173345,0,246007,33684,0,0,0,0,0,0,302116,132755,1698,0,1747,36408000,435603,2,16
61002,"Akron, Town of",2002,1037369,710662,366643,54551,234230,0,55238,0,0,10495,181797,3643,0,115508,57673,3632,7805,16665,29733,23069,3315,918939,640214,127882,1873,20125,0,20125,0,329554,183729,145825,0,1170,159610,0,240647,20038,18040,18040,0,0,0,65485,511047,166743,1868,0,1747,41585117,396648,2,15.96
61002,"Akron, Town of",2003,1056262,712004,374660,56485,226666,0,54193,0,0,12687,180565,3176,0,122280,58373,3559,7586,16563,36199,25550,0,1017390,762916,122113,1595,34571,0,30198,4373,431335,288923,142412,0,1942,171360,0,221291,15143,18040,15421,2619,0,0,50064,617977,265649,1868,0,1704,49626636,405906,2,15.96
61002,"Akron, Town of",2004,1083436,718785,364881,61480,233566,0,58858,0,0,9222,179943,6908,0,134970,59185,3996,7080,16704,48005,33608,3244,1137680,734512,131520,2263,27227,0,22140,5087,382225,212322,169903,0,6574,184703,0,225825,159303,18040,16038,2002,0,0,130051,647545,316510,1854,0,1719,51703073,447592,2,15.96
61002,"Akron, Town of",2005,1124116,729493,379760,53085,240964,0,55684,0,0,8492,186667,10833,0,108867,55576,4091,7505,16974,24721,79764,10901,1159197,768136,143471,3180,36991,0,31701,5290,391138,207270,183868,0,4995,188361,0,260456,91633,38972,34811,4161,0,0,95240,1226891,931792,1847,0,1708,52580903,424759,2,15.96
61002,"Akron, Town of",2006,1219886,715634,375098,54293,227232,0,59011,0,0,9860,189493,8730,0,264027,62067,3725,7376,20712,170147,32142,11898,1211899,731373,140983,2375,28182,0,24874,3308,350048,169386,180662,0,7772,200099,1914,319664,121890,38972,34352,4620,0,0,60888,1172596,383228,1845,0,1719,54189823,396051,2,15.96
61002,"Akron, Town of",2007,1118366,759816,376798,56881,262855,0,63282,0,0,10200,186720,14042,0,123966,57917,3482,7701,18748,36118,23622,14017,1204104,748038,156004,8204,35444,0,30359,5085,325064,166610,158454,0,7240,216082,0,296427,136247,23392,18925,4467,0,0,41963,760640,69237,1807,0,1658,56902293,388859,2,16.32
61002,"Akron, Town of",2008,1263971,764054,369831,53897,273840,0,66486,0,0,8501,200057,16586,0,243038,54364,2885,5525,18545,161719,31735,12647,935257,912012,143072,9061,245197,198557,46640,0,321856,169662,152194,0,11651,181175,0,0,0,23245,20247,2998,0,0,21716,877556,207147,1773,0,1654,66314629,406629,2,16.13
61002,"Akron, Town of",2009,1369612,834630,416143,54782,299086,0,64619,0,0,16664,199983,26983,0,270350,56735,2668,0,16788,194159,21002,10174,1337038,1108801,157291,8827,239148,199200,39948,0,501110,501110,0,0,10087,192338,0,186469,19075,22693,21716,977,0,0,0,999513,211913,1705,0,1667,58550951,342241,2.5,16.13
02003,"Alamosa, City of",1975,1072000,532100,167900,24600,308200,0,31400,0,0,15700,162300,19500,0,318300,27800,64500,32500,0,193500,24100,21443,1131200,967100,128300,0,274100,222500,51600,0,358500,243600,114900,0,52200,124300,29700,4900,149700,9500,9000,500,0,0,0,0,0,6939,0,4580,50475000,1099649,1,36
02003,"Alamosa, City of",1976,1160900,551500,169600,11000,332800,0,38100,0,0,14400,180900,22800,0,336900,29300,62000,25300,0,220300,54400,6207,1164700,1023800,145700,0,319400,264300,54700,400,375400,263400,112000,0,60300,104000,19000,5000,135900,0,0,0,0,0,0,0,0,6873,0,6401,55973000,1241901,1,38
02003,"Alamosa, City of",1977,1168700,608500,184400,10700,372900,0,40500,0,0,11300,174200,28100,0,332400,35400,58700,27100,0,211200,14200,12551,1246000,1124200,165100,0,349000,301900,47100,0,396200,264000,132200,0,67700,129200,17000,6600,115200,0,0,0,0,0,0,0,0,6674,0,4874,59508000,1315752,1,38
02003,"Alamosa, City of",1978,1286700,680200,205800,25300,405500,0,43600,0,0,16700,213200,25900,0,291700,49600,57100,20400,0,164600,59000,1616,1231400,1164100,223000,0,366800,309100,57700,0,319300,195000,124300,0,70000,118900,66100,14600,52700,0,0,0,0,0,0,0,0,6774,0,4958,66191000,1457919,1,40
02003,"Alamosa, City of",1979,1674000,902600,170100,21700,649800,0,61000,0,0,12800,201400,30900,34600,382800,41200,63200,20400,0,258000,108900,5695,1886200,1397200,341100,0,436300,0,10000,426300,373200,0,133400,239800,63500,148000,35100,0,489000,0,0,0,120000,0,0,0,0,6766,0,4976,78987000,1686064,0,40
02003,"Alamosa, City of",1980,2468000,986000,167800,20500,723800,0,73900,0,0,13100,252500,30300,0,1111400,75500,63900,20500,0,951500,74700,6018,2600800,1536900,359600,0,429600,338700,73600,17300,434300,292300,134000,8000,120700,160400,32300,241300,803500,19100,10000,9100,110000,0,0,0,0,6830,0,5099,91495000,1445746,0,40
02003,"Alamosa, City of",1981,2351900,1522800,172600,20200,1247100,0,82900,0,0,17000,266600,31200,0,433000,61700,68000,20100,0,283200,81300,30825,1953300,1568700,331100,0,467000,384700,76600,5700,441600,288800,145100,7700,161000,121300,46700,0,367800,16800,10000,6800,100000,0,0,0,0,7012,0,5094,96243000,1474692,1,40
02003,"Alamosa, City of",1982,2889900,1676200,174200,18500,1395200,0,88200,100,0,12600,185700,25200,0,867400,63300,57600,21200,0,725300,122800,36534,2843200,1776700,358600,0,511000,448200,62800,0,529100,371000,140000,18100,185700,89400,102900,12200,1014000,40300,33900,6400,90000,0,16200,0,0,7000,0,4866,99234000,1583455,1,40
02003,"Alamosa, City of",1983,3439300,1739000,177400,18000,1435400,0,100800,7400,0,18300,256800,15000,0,1239200,67100,53600,21000,0,1097500,171000,49267,3252100,2057900,373200,0,622800,557400,65400,0,651600,445700,195900,10000,187200,162000,61100,152100,1030900,11200,0,11200,90000,0,67000,0,0,7160,0,5016,102710000,1785136,1,40
02003,"Alamosa, City of",1984,3372300,1862700,170200,17400,1568300,0,106800,0,0,14600,289700,18000,0,1090400,94100,51700,21200,36000,887400,96900,47559,3501400,2890700,468000,0,718900,664000,54900,0,1034200,847300,186900,0,211200,257100,201300,33800,549200,27700,20000,7700,70000,0,143000,0,0,7260,0,5114,108497000,1841032,1,41
02003,"Alamosa, City of",1985,2849064,1882242,168883,15991,1575556,0,112536,9276,0,17639,297380,20624,0,553990,82465,49282,20569,28159,373515,77189,53447,2992829,2751447,575415,0,702358,652498,49860,0,1135483,948516,186967,0,214999,123192,0,0,178114,63268,45236,18032,60000,0,291520,843749,317500,7257,0,4854,110367000,1812153,1,42
02003,"Alamosa, City of",1986,3982762,1997472,171501,17643,1682507,0,110470,15351,0,19186,323090,11349,75000,1480454,97892,42517,20173,25100,1294772,76211,11698,3847323,2824533,614073,28720,695381,643616,51765,0,1104255,916623,187632,0,232899,149205,0,10000,994038,18752,15000,3752,45000,0,222286,1042827,523906,7426,0,5189,120119000,2015315,1,42
02003,"Alamosa, City of",1987,3528406,2066924,246601,18819,1675371,0,109203,16930,0,26056,348386,16403,75000,852370,103327,53139,20417,30249,645238,143267,21127,3713625,3025187,768252,28338,698113,628253,69860,0,1089090,896243,192847,0,261945,179449,0,4461,628291,55686,50256,5430,30000,0,182621,866320,415479,7492,0,4777,116456000,1881061,1,42
02003,"Alamosa, City of",1988,3403403,2255656,245203,21827,1865565,0,109637,13424,0,24649,380201,30180,80498,545870,111209,54884,21412,29560,328805,86349,13093,3281552,2961007,664855,26147,713407,650052,63355,0,1128785,895084,233701,0,261301,166512,0,0,280815,39730,33768,5962,15000,1700000,117297,2967119,544087,7628,0,5061,123154000,2056340,1.25,42
