year,cty,SALES_TAX_RATE,births,cty_exp_prop,cty_rev_prop,deaths,defl,edu_yrs,emp_cnstr,emp_ed_hlth,emp_fin,emp_info,emp_lsr_hosp,emp_mfg,emp_nat_res,emp_other,emp_prof,emp_pub_ad,emp_total,emp_trd,emp_unclass,est_cnstr,est_ed_hlth,est_fin,est_info,est_lsr_hosp,est_mfg,est_nat_res,est_other,est_prof,est_pub_ad,est_total,est_trd,est_unclass,fed_wage,gq_pop,gsp,h_units,hh_size,intensity_flow,intensity_stock,july_hh_pop,july_pop,labforce,loc_wage,med_age,migration,nat_pop_inc,nonres_rate,num_hh,perc_dem,permits,pop,pov_pop,prop_ratio,r_ALL_OTHER_INTGOVT,r_ASSETS,r_EXP_CAPITAL_OUTLAY,r_EXP_DEBT_SERVICE_GEN,r_EXP_FIRE,r_EXP_GEN_GOVT,r_EXP_HEALTH,r_EXP_INTEREST_GEN,r_EXP_JUDICIAL,r_EXP_MISC,r_EXP_OTHER_PUBLIC_SAFETY,r_EXP_OTHER_PUBLIC_WORKS,r_EXP_POLICE,r_EXP_PRINCIPAL_GEN,r_EXP_RECREATION,r_EXP_SOCIAL_SERVICE,r_EXP_STREET,r_EXP_TOTAL,r_EXP_TOTAL_OPERATING,r_EXP_TOTAL_PUBLIC_SAFETY,r_EXP_TOTAL_PUBLIC_WORKS,r_EXP_TRANSFER_OUT,r_EXP_TRASH,r_GO_DEBT_GEN,r_LIABILITIES,r_OTHER_DEBT_GEN,r_RETAIL_SALES,r_REVENUE_DEBT_GEN,r_REV_CHARGES,r_REV_CIGARETTE_TAX,r_REV_CTF,r_REV_FINES,r_REV_FRANCHISE_TAX,r_REV_HUT,r_REV_INTEREST,r_REV_INTGOVT,r_REV_LICENSES,r_REV_LODGING_TAX,r_REV_MISC,r_REV_MOTOR_VEH_FEE,r_REV_OCCUPATION_TAX,r_REV_OTHER_TAX,r_REV_PROPERTY_TAX,r_REV_REAL_ESTATE_TRANSFER_TAX,r_REV_SALES_USE_TAX,r_REV_SOCIAL_SERVICE,r_REV_SO_TAX,r_REV_TOTAL,r_REV_TOTAL_TAX,r_REV_TRANSFER_IN,r_REV_UNCLASS_TAX,r_ST_SALES_TAX_PAID,r_TOTAL_DEBT,r_all_gov_exp,r_all_gov_rev,r_mhv,r_non_resid,r_nonres_val,r_res_val,r_resid,r_total,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,res_rate,st_wage,stcou,unemp_rate,vac_hu,vac_rate,w_db_b_g,w_db_b_g_ap,w_db_b_i,w_db_b_i_ap,w_db_c_g,w_db_c_g_ap,w_db_c_i,w_db_c_i_ap,w_kern_g,w_kern_g_ap,w_kern_i,w_kern_i_ap,w_queen_g,w_queen_g_ap,w_queen_i,w_queen_i_ap,w_rook_g,w_rook_g_ap,w_rook_i,w_rook_i_ap,cty_rev_prop,cty_exp_prop
1989,Douglas,0.0,1129.0,,,162.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,71179.0,23622.0,3.42,,,56963.0,57164.0,,,,3070.0,967.0,,16649.0,,1475.0,57164.0,1895.0,,1832435.4435483871,19682360.85483871,7362954.677419355,710007.1088709678,0.0,8861181.822580645,464203.9475806452,224882.49193548388,655537.9475806452,566468.5524193549,586150.6572580646,0.0,3901580.286290323,485124.6169354839,1901212.1008064516,2146269.7016129033,6432109.439516129,34839034.64516129,25909420.40322581,4487730.943548387,6826815.387096775,856652.4556451613,394705.9475806452,0.0,4350931.838709678,5610766.451612904,683654.7459677419,0.0,3883046.794354839,110827.30645161291,157385.91532258067,62900.395161290326,0.0,2588105.10483871,2957648.8185483874,6671238.883064517,2247925.4032258065,0.0,3712443.181451613,293003.54032258067,0.0,113726.51612903227,17381374.379032258,0.0,0.0,1689481.5725806453,1400953.125,35473608.67741936,18896054.02016129,0.0,0.0,10607732.504032258,5610766.451612904,,,,,,,,,,,,,,,,,,,,,,,,8035.0,,6973.0,29.5,,,,,,,,,,,,,,,,,,,,,,
1989,Eagle,1.0,415.0,,,40.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,71179.0,14688.0,2.33,,,20874.0,20881.0,,,,939.0,375.0,,8971.0,,509.0,20881.0,1643.0,,1862809.681451613,24726900.931451615,1998705.810483871,1709392.0161290325,0.0,7215691.778225807,1395801.6653225808,1129896.0483870967,352236.67741935485,134821.8991935484,654289.0040322581,0.0,3717362.8427419355,579495.9677419355,176400.30241935485,1399133.3346774194,3766815.471774194,24435950.70967742,19362664.1733871,4371651.846774193,4316926.669354839,1365188.7096774194,550111.1975806452,10811491.935483871,6244209.169354839,0.0,911043.7741935485,9367076.612903226,3223976.5161290322,92025.68951612904,35101.8870967742,0.0,0.0,1747076.552419355,1540383.3145161292,4917248.165322581,1404883.3185483871,0.0,2877270.1330645164,80152.07661290323,0.0,81141.54435483871,7476011.745967742,0.0,5629974.580645162,1100082.2782258065,381759.8346774194,25992265.83870968,13568887.705645163,0.0,0.0,19069082.866935484,20178568.5483871,,,,,,,,,,,,,,,,,,,,,,,,8037.0,,5717.0,38.9,,,,,,,,,,,,,,,,,,,,,,
1989,El Paso,1.0,7613.0,,,2172.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19366.0,71179.0,166667.0,2.56,,,376948.0,396314.0,,,,-4392.0,5441.0,,147299.0,,854.0,396314.0,39519.0,,8121046.112903226,62941068.85887097,6956575.778225807,5259431.020161291,0.0,29913619.911290325,9577172.443548387,2215241.830645161,7094680.911290323,1412613.9677419355,1781915.5040322582,0.0,25651643.2983871,3044189.1895161294,5062511.370967742,61431253.524193555,19035771.362903226,180560637.16935486,160961182.29435486,27433558.802419357,19035771.362903226,7383448.076612904,0.0,25056713.70967742,11784309.97983871,538588.7419354839,6736853.395161291,0.0,8802171.83467742,0.0,464250.6532258065,186410.8790322581,0.0,5113007.0927419355,6766748.4677419355,62935926.0483871,989547.3145161291,0.0,13079021.600806452,531306.1209677419,0.0,7547.286290322581,54021233.39516129,0.0,35977725.19354839,48706316.06854839,4520167.149193549,180519750.70161292,94526673.02419356,0.0,0.0,110213971.37903227,25595302.451612905,,,,,,,,,,,,,,,,,,,,,,,,8041.0,,19368.0,11.6,,,,,,,,,,,,,,,,,,,,,,
1989,Elbert,0.0,122.0,,,56.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,71179.0,4243.0,2.89,,,9689.0,9725.0,,,,-170.0,66.0,,3349.0,,100.0,9725.0,654.0,,394242.35080645164,6328800.012096775,570592.4879032258,309241.5362903226,0.0,1983663.1330645164,97308.61693548388,205451.21370967742,145512.30241935485,85372.72983870968,83976.75,0.0,948629.7096774194,103790.32258064517,122828.92741935485,564600.3266129033,3177459.423387097,8157952.221774194,7209889.899193549,1032606.4596774194,3177997.4032258065,68228.29838709677,537.9798387096774,0.0,1078979.9758064516,3641310.4838709678,32337.604838709678,0.0,623907.8467741936,3516.7620967741937,33114.30241935484,76538.4435483871,0.0,1841965.125,501409.31854838715,2835603.5080645164,308141.35887096776,0.0,586564.0887096775,82580.77016129033,0.0,9685.366935483871,4325700.411290322,0.0,0.0,480184.1975806452,360591.7983870968,9126732.822580645,4695977.576612904,0.0,0.0,416751.01209677424,3641310.4838709678,,,,,,,,,,,,,,,,,,,,,,,,8039.0,,894.0,21.1,,,,,,,,,,,,,,,,,,,,,,
1989,Fremont,1.5,366.0,,,399.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037.0,71179.0,14600.0,2.62,,,28077.0,32114.0,,,,254.0,-33.0,,10732.0,,122.0,32114.0,4577.0,,1377546.677419355,14947844.201612905,681867.8225806452,1006608.7137096775,6189.362903225807,2671792.971774194,411257.0443548387,747132.9072580646,582293.1169354839,181210.98387096776,75810.18145161291,0.0,1967703.6411290325,259475.8064516129,29748.036290322583,7964329.645161291,2645298.7620967743,18666108.290322583,16770258.68951613,2049703.185483871,2879923.7056451617,207373.06451612903,234624.94354838712,0.0,7178702.637096775,8844137.721774194,352632.81048387097,0.0,1021360.7782258065,27807.15725806452,51659.903225806454,0.0,0.0,2067361.3790322582,536270.7580645161,10804385.758064516,236555.44354838712,0.0,886016.4677419355,120137.29838709679,0.0,19497.012096774193,2926918.2338709678,0.0,2855131.6572580645,7159873.3427419355,347062.7298387097,19096928.080645163,6148609.633064517,0.0,0.0,5095796.927419355,8844137.721774194,,,,,,,,,,,,,,,,,,,,,,,,8043.0,,3868.0,26.5,,,,,,,,,,,,,,,,,,,,,,
1989,Garfield,0.25,445.0,,,206.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,71179.0,12290.0,2.68,,,28084.0,28809.0,,,,1245.0,239.0,,10490.0,,182.0,28809.0,2720.0,,2555362.7177419355,14815904.213709679,1151546.7096774194,247384.23387096776,12176.334677419356,3612500.0201612907,341355.9919354839,8599.028225806453,1073835.435483871,145117.8991935484,513296.77016129036,0.0,2318725.9717741935,238785.2056451613,1109433.7862903227,3740406.0241935486,4059272.3830645164,18709355.987903226,17089216.72983871,2844199.0766129033,4222368.495967742,221208.31451612906,163096.11290322582,0.0,2077378.8750000002,3034.1370967741937,827419.9112903227,0.0,2018214.931451613,40870.89919354839,55150.717741935485,31848.06048387097,0.0,2383482.4838709678,1307335.9838709678,9384041.141129034,162206.97580645164,0.0,1708615.3185483871,112685.15322580645,0.0,29540.45564516129,5947713.08467742,0.0,917492.6129032258,4236489.169354839,566323.2459677419,20765995.826612905,7461069.399193549,0.0,0.0,13190025.350806452,3034.1370967741937,,,,,,,,,,,,,,,,,,,,,,,,8045.0,,1800.0,14.6,,,,,,,,,,,,,,,,,,,,,,
1989,Gilpin,0.0,41.0,,,10.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,71179.0,2265.0,2.84,,,3064.0,3114.0,,,,-89.0,31.0,,1078.0,,20.0,3114.0,321.0,,211388.02016129033,1534744.0403225808,251336.91532258067,0.0,1115.7459677419356,975210.4112903227,56638.37903225807,0.0,40348.48790322581,3947.491935483871,39028.62096774194,0.0,404943.1330645162,0.0,61514.79435483871,391363.8991935484,714378.4112903227,2970022.35483871,2689354.294354839,445087.5,715243.3306451613,29331.145161290326,864.9193548387098,0.0,170982.44758064518,99623.14112903226,16006.197580645163,0.0,147373.60887096776,1491.1209677419356,11557.052419354839,14070.50806451613,0.0,571206.5806451613,141393.5564516129,1127744.1290322582,42156.16935483871,0.0,200249.58870967742,29210.056451612905,0.0,11920.318548387097,1628072.298387097,0.0,0.0,302891.2983870968,114447.85887096774,3286034.47983871,1754440.4758064516,0.0,0.0,334500.6411290323,99623.14112903226,,,,,,,,,,,,,,,,,,,,,,,,8047.0,,1187.0,52.4,,,,,,,,,,,,,,,,,,,,,,
1989,Grand,1.0,110.0,,,40.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,71179.0,10305.0,2.3,,,8169.0,8178.0,,,,-359.0,70.0,,3556.0,,38.0,8178.0,735.0,,3046877.3588709678,5320473.568548388,2227937.116935484,593499.0120967742,0.0,2989889.552419355,1077519.9919354839,247531.27016129033,357599.17741935485,177057.64112903227,218902.43951612906,0.0,2729742.5685483874,345967.7419354839,474908.1895161291,951196.7903225807,2456644.2822580645,14742668.032258065,11646761.85483871,2948645.0080645164,2669945.5040322584,274470.0483870968,213301.22177419357,0.0,1091523.0362903227,92795.46774193548,230622.09677419357,2222842.741935484,1335329.9637096776,28286.322580645163,17499.048387096776,45621.03629032258,0.0,2410549.2701612907,546610.0040322581,6306296.540322581,149409.62903225806,0.0,895224.3991935485,43135.25806451613,0.0,66937.83870967742,4995083.987903226,0.0,1881815.4193548388,759949.2822580646,285253.8629032258,15960972.677419355,7229091.108870968,0.0,0.0,4471498.137096775,2315638.2096774196,,,,,,,,,,,,,,,,,,,,,,,,8049.0,,6749.0,65.5,,,,,,,,,,,,,,,,,,,,,,
1989,Gunnison,1.0,126.0,,,36.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.0,71179.0,7544.0,2.11,,,9520.0,10509.0,,,,-408.0,90.0,,4507.0,,123.0,10509.0,1497.0,,1482156.9435483871,10054832.806451613,692553.0362903227,381896.4919354839,0.0,2153291.116935484,380187.4112903226,187528.3548387097,147987.70161290324,196644.6048387097,98654.43145161291,0.0,947496.6653225807,194368.1370967742,255308.62500000003,875390.0685483871,3556499.9516129033,10314777.39919355,8770270.14919355,1046151.0967741936,3715309.5241935486,470057.7217741936,158809.57258064518,0.0,2532611.8790322584,2277415.6935483874,239463.30241935485,0.0,831933.060483871,12769.66935483871,24176.225806451614,0.0,0.0,2502280.8870967743,451119.4475806452,4822579.2822580645,61865.95161290323,0.0,608889.3870967742,42024.70161290323,0.0,30452.08064516129,3300367.923387097,0.0,937088.2258064516,759170.8548387097,184248.5806451613,10777424.491935484,4452156.810483871,0.0,0.0,4367853.120967742,2277415.6935483874,,,,,,,,,,,,,,,,,,,,,,,,8051.0,,3037.0,40.3,,,,,,,,,,,,,,,,,,,,,,
1989,Hinsdale,4.0,5.0,,,4.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71179.0,987.0,2.98,,,476.0,476.0,,,,-14.0,1.0,,160.0,,10.0,476.0,65.0,,345910.65725806454,1575561.3145161292,226588.11290322582,51507.67741935484,0.0,562102.4395161291,40808.625,12233.41935483871,16336.59677419355,2231.491935483871,45643.52419354839,0.0,219180.94354838712,39274.25806451613,28502.55241935484,9074.733870967742,1063447.7540322582,2297552.745967742,2019456.9556451614,264824.4677419355,1095576.0483870967,0.0,32128.294354838712,0.0,313851.5564516129,235678.41532258067,11648.733870967742,0.0,166043.75806451615,2198.625,1114.016129032258,51.895161290322584,0.0,762172.125,117667.08870967742,1115500.3306451614,14765.903225806453,0.0,177156.24193548388,4104.907258064516,0.0,2385.4475806451615,369287.6975806452,0.0,195082.56048387097,0.0,31185.53225806452,2071459.366935484,597941.2379032258,0.0,0.0,233668.34274193548,235678.41532258067,,,,,,,,,,,,,,,,,,,,,,,,8053.0,,827.0,83.8,,,,,,,,,,,,,,,,,,,,,,
1989,Huerfano,1.0,59.0,,,86.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,71179.0,4334.0,2.22,,,5993.0,6130.0,,,,-135.0,-27.0,,2704.0,,17.0,6130.0,1511.0,,1577931.1935483871,3986522.286290323,1545870.362903226,0.0,0.0,1853835.2782258065,326782.10080645164,0.0,88361.89112903226,65021.17741935484,26355.822580645163,0.0,758525.625,0.0,63182.35887096774,2590772.5161290322,1622223.7137096776,8969144.516129034,7395060.483870968,784881.4475806452,1622223.7137096776,28213.669354838712,0.0,0.0,771706.9959677419,4039173.3870967743,49663.66935483871,0.0,372944.57661290327,5874.532258064516,13473.71370967742,0.0,0.0,1523171.4193548388,442228.07661290327,5311011.350806452,33332.2620967742,0.0,877161.4233870968,17338.173387096776,0.0,18895.028225806454,2294454.60483871,0.0,146716.27016129033,2173222.3185483874,116788.3306451613,9171303.846774194,2576854.2338709678,0.0,0.0,646454.5645161291,4039173.3870967743,,,,,,,,,,,,,,,,,,,,,,,,8055.0,,1630.0,37.6,,,,,,,,,,,,,,,,,,,,,,
1989,Jackson,3.0,21.0,,,9.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,71179.0,1232.0,2.89,,,1634.0,1651.0,,,,-74.0,12.0,,566.0,,6.0,1651.0,160.0,,459490.13709677424,7356725.528225807,539617.9959677419,0.0,35155.5120967742,734501.625,80980.66935483871,0.0,53844.68951612904,179979.33870967742,18190.983870967742,0.0,237157.42741935485,0.0,85853.625,238679.68548387097,1144120.5120967743,3389881.8870967743,2847466.741935484,290503.9233870968,1183123.185483871,2797.1491935483873,39002.67338709678,0.0,59784.955645161295,0.0,23953.076612903227,0.0,155073.12096774194,3502.9233870967746,4573.693548387097,1498.0403225806454,0.0,1278068.8427419355,586242.3387096775,1941877.1491935486,7163.262096774194,0.0,628391.5887096775,10982.745967741936,0.0,2352.5806451612902,524054.63709677424,0.0,282416.92741935485,185258.8064516129,87256.5241935484,3630083.8306451617,896080.6693548388,0.0,0.0,335654.4435483871,0.0,,,,,,,,,,,,,,,,,,,,,,,,8057.0,,666.0,54.1,,,,,,,,,,,,,,,,,,,,,,
1989,Jefferson,0.5,6527.0,,,2219.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5856.0,71179.0,177967.0,2.76,,,430049.0,435905.0,,,,-832.0,4308.0,,155728.0,,1742.0,435905.0,24926.0,,16175953.572580647,296411597.625,39202627.1733871,21969105.56854839,0.0,40665380.51612903,7807976.443548388,14418984.072580647,7076386.137096775,5911443.556451613,1655763.556451613,0.0,28923778.52419355,7550121.495967742,16657006.14919355,43095196.729838714,31203545.06854839,263094520.05241936,183105631.23387098,30579542.080645163,31312699.620967742,18817156.076612905,109154.55241935485,0.0,33096374.370967746,187276056.13306454,8263733.588709678,0.0,21557767.221774194,813076.0887096775,604931.5161290322,322509.3991935484,0.0,7025824.681451613,30671567.770161293,57567634.5483871,2859660.375,0.0,34864103.46774194,880102.1491935485,0.0,483152.60080645164,116536395.20564517,0.0,26537438.346774194,32067746.540322583,9686339.10483871,270415000.27016133,153243325.25806454,0.0,0.0,134150086.92338711,187276056.13306454,,,,,,,,,,,,,,,,,,,,,,,,8059.0,,22239.0,12.5,,,,,,,,,,,,,,,,,,,,,,
1989,Kiowa,0.0,20.0,,,21.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,71179.0,904.0,2.39,,,1670.0,1698.0,,,,-12.0,-1.0,,699.0,,-1.0,1698.0,228.0,,353722.60887096776,2282847.3870967743,1241064.1330645161,0.0,0.0,781029.0967741936,69741.90725806452,0.0,22953.229838709678,62864.0685483871,12508.46370967742,0.0,150506.34677419355,0.0,120337.95967741936,464952.9677419355,1253686.7661290322,4463338.487903226,2938580.806451613,163014.81048387097,1253686.7661290322,283693.5483870968,0.0,0.0,373034.5282258065,1067377.9475806453,16841.709677419356,0.0,167098.95967741936,733.4516129032259,4388.600806451614,0.0,0.0,1354901.3588709678,151793.34677419355,2094185.987903226,4151.612903225807,0.0,220995.54435483873,11039.830645161292,0.0,13781.625,2129635.5725806453,0.0,0.0,369400.13709677424,148134.73790322582,4777984.040322581,2291551.935483871,0.0,0.0,166135.43951612903,1067377.9475806453,,,,,,,,,,,,,,,,,,,,,,,,8061.0,,205.0,22.7,,,,,,,,,,,,,,,,,,,,,,
1989,Kit Carson,0.0,112.0,,,74.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,71179.0,3580.0,2.42,,,7132.0,7201.0,,,,-117.0,38.0,,2950.0,,1.0,7201.0,1076.0,,281084.95161290327,5326656.012096775,757537.8870967742,0.0,0.0,1445257.7540322582,622895.8911290322,0.0,50459.395161290326,158685.0241935484,152109.90725806452,0.0,419017.10080645164,0.0,224763.13306451615,1060737.0967741937,2989918.9596774196,8271185.733870968,7160608.524193549,571127.0080645161,3026683.221774194,353039.3225806452,36764.2620967742,0.0,1331017.4758064516,788197.5483870968,249160.77822580645,0.0,592000.9717741936,19955.419354838712,15928.354838709678,0.0,0.0,2010313.0282258065,178853.21370967742,3172211.0927419355,0.0,0.0,437234.03225806454,17851.93548387097,0.0,33000.13306451613,4136826.241935484,0.0,0.0,827077.4032258065,402075.06048387097,8773347.532258065,4571901.435483871,0.0,0.0,2876630.0927419355,788197.5483870968,,,,,,,,,,,,,,,,,,,,,,,,8063.0,,630.0,17.6,,,,,,,,,,,,,,,,,,,,,,
1989,La Plata,2.0,427.0,,,198.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,71179.0,15835.0,2.63,,,30409.0,31809.0,,,,401.0,229.0,,11562.0,,198.0,31809.0,4804.0,,2152561.125,16461359.661290323,3989995.802419355,1362040.4032258065,8720.116935483871,4016339.5161290327,500758.8991935484,865851.7379032258,473069.37096774194,513751.7177419355,549177.0846774194,0.0,3375607.2580645164,496188.66532258067,754422.4475806452,4409009.443548387,4144221.302419355,25130325.266129036,19670694.822580647,3933504.4596774196,5069838.9677419355,107594.23790322582,925617.6653225807,31137.09677419355,3132687.737903226,711209.3467741936,673836.181451613,11858044.35483871,2707813.4032258065,82335.13306451614,123792.44758064517,6014.649193548387,0.0,2003867.6491935486,1411563.9556451614,7753825.572580646,229272.82258064518,0.0,2517920.3588709678,146685.13306451615,0.0,389078.78225806454,5326792.669354839,0.0,6987226.790322581,3244584.0846774196,391144.2096774194,26309089.258064516,13094242.451612905,0.0,0.0,11860346.770161292,12600390.798387097,,,,,,,,,,,,,,,,,,,,,,,,8067.0,,4273.0,27.0,,,,,,,,,,,,,,,,,,,,,,
1989,Lake,4.0,93.0,,,31.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,71179.0,3768.0,2.6,,,5811.0,5896.0,,,,84.0,62.0,,2236.0,,3.0,5896.0,737.0,,487375.13709677424,10488768.036290323,568878.2177419355,0.0,317024.08064516133,1892995.3669354839,324348.2177419355,0.0,229701.82258064518,196800.29032258067,51312.205645161295,0.0,836553.4596774194,0.0,378459.30241935485,961767.8346774194,1086824.7943548388,7077399.822580646,6457150.58467742,1204889.745967742,1268188.0040322582,51371.020161290326,181363.20967741936,0.0,582395.1774193549,0.0,76545.36290322582,0.0,299575.19758064515,9719.96370967742,18715.125,0.0,0.0,540815.0443548388,828507.9798387097,1909901.0806451614,14599.83870967742,0.0,853794.7620967743,27243.229838709678,0.0,8879.262096774193,3542934.556451613,0.0,890680.1129032258,826032.5806451613,150783.12096774194,7671147.931451613,4593277.052419355,0.0,0.0,933427.8870967743,0.0,,,,,,,,,,,,,,,,,,,,,,,,8065.0,,1532.0,40.7,,,,,,,,,,,,,,,,,,,,,,
1989,Larimer,0.0,2665.0,,,1042.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8572.0,71179.0,80242.0,2.48,,,175026.0,183598.0,,,,1755.0,1623.0,,70505.0,,1063.0,183598.0,21466.0,,12656335.512096776,29496509.092741936,5997010.028225807,116900.77016129033,0.0,14453091.302419355,7487120.770161291,38352.25403225807,2516266.6330645164,3008630.625,1611289.4032258065,0.0,13841707.487903226,78548.51612903226,2094192.9072580647,24594673.790322583,14971831.875,96618966.5685484,86001240.78629033,15452996.891129034,16394267.866935484,4503814.983870968,1422435.9919354839,0.0,6043649.939516129,676162.8145161291,3309705.5927419355,0.0,9792213.883064516,158665.99596774194,303334.13709677424,334251.5443548387,60558.1935483871,4227308.915322581,3655934.540322581,34544991.4717742,1553950.4395161292,0.0,5627777.685483871,396994.5241935484,0.0,0.0,41335833.133064516,0.0,0.0,16802352.387096774,3531002.1290322584,96780578.47983871,44927393.45564517,0.0,0.0,53813336.189516135,676162.8145161291,,,,,,,,,,,,,,,,,,,,,,,,8069.0,,9737.0,12.1,,,,,,,,,,,,,,,,,,,,,,
1989,Las Animas,0.0,155.0,,,161.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,71179.0,6838.0,2.51,,,13604.0,13960.0,,,,-256.0,-6.0,,5410.0,,26.0,13960.0,3498.0,,644319.9435483871,5683495.790322581,90368.50403225808,0.0,0.0,1967250.423387097,271472.2379032258,0.0,377884.99596774194,65296.22177419355,56553.61693548387,0.0,647272.7782258065,0.0,60290.0685483871,4276251.241935484,2844503.5282258065,10852039.35483871,10566775.112903226,703826.3951612904,2844503.5282258065,194895.73790322582,0.0,0.0,443025.53225806454,108360.55645161291,188948.55241935485,0.0,419843.96370967745,9150.84677419355,34461.84677419355,0.0,0.0,2872203.435483871,195009.90725806452,7204193.540322581,7597.451612903226,0.0,437863.69354838715,64734.024193548394,0.0,0.0,3686140.9838709678,0.0,0.0,3579323.4435483874,373441.04032258067,12129080.673387097,4059582.0241935486,0.0,0.0,2232739.1491935486,108360.55645161291,,,,,,,,,,,,,,,,,,,,,,,,8071.0,,1428.0,20.9,,,,,,,,,,,,,,,,,,,,,,
1989,Lincoln,0.0,56.0,,,47.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,71179.0,2397.0,2.3,,,4441.0,4549.0,,,,-37.0,9.0,,1933.0,,6.0,4549.0,789.0,,416918.8064516129,5925292.645161291,652080.0,0.0,0.0,1056409.0403225806,137759.16532258067,0.0,123868.56048387097,85493.8185483871,8597.298387096775,0.0,549379.4758064516,0.0,191975.77016129033,1197029.3588709678,2189129.915322581,6520068.278225807,5539642.403225807,557976.7741935484,2189129.915322581,328345.875,0.0,0.0,747011.8185483871,10963.717741935485,135427.34274193548,0.0,173464.76612903227,3321.2903225806454,9630.012096774195,0.0,0.0,1580820.0241935486,197570.06854838712,3054073.487903226,0.0,0.0,317773.10080645164,26644.70564516129,0.0,28858.89919354839,2884836.4475806453,0.0,0.0,1016738.6491935485,296795.3467741936,6755802.048387097,3210490.6935483874,0.0,0.0,1434214.4637096776,10963.717741935485,,,,,,,,,,,,,,,,,,,,,,,,8073.0,,464.0,19.4,,,,,,,,,,,,,,,,,,,,,,
1989,Logan,0.0,243.0,,,162.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,71179.0,8340.0,2.35,,,17288.0,17725.0,,,,-288.0,81.0,,7342.0,,13.0,17725.0,2555.0,,1281981.737903226,8129608.81451613,706315.6330645161,170140.01612903227,0.0,2491059.4233870967,362297.4193548387,0.0,150982.05241935485,546774.3387096775,12342.399193548388,0.0,941655.0,170140.01612903227,570514.6451612903,2499537.362903226,3957806.9637096776,13127595.471774194,11744404.330645163,953997.3991935485,4169241.6895161294,506735.4919354839,211434.72580645164,0.0,1322574.1330645161,336751.1612903226,378398.7580645162,0.0,886161.7741935485,25065.362903225807,39007.86290322581,0.0,0.0,2708366.9516129033,711084.7983870968,6076497.846774193,17424.665322580648,0.0,1054414.5362903227,71110.20967741936,0.0,51262.04032258065,4785823.669354839,0.0,0.0,1950965.7217741937,371439.6169354839,13243024.14919355,5208525.326612904,0.0,0.0,6168203.516129033,336751.1612903226,,,,,,,,,,,,,,,,,,,,,,,,8075.0,,998.0,12.0,,,,,,,,,,,,,,,,,,,,,,
1989,Mesa,2.0,1246.0,,,819.0,0.578088578088578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2163.0,71179.0,40772.0,2.5,,,88430.0,90593.0,,,,2878.0,427.0,,35433.0,,228.0,90593.0,13792.0,,6345700.536290323,35642366.55241936,5157692.286290322,12880787.27419355,0.0,9401872.318548387,2579154.919354839,7618910.262096775,1845750.0120967743,289552.5120967742,495771.7741935484,0.0,8010988.58467742,5261877.012096775,2610800.5887096776,19231647.91935484,6057179.008064517,69467688.03629033,50534852.45564517,8506760.358870968,6069313.826612904,894356.0201612904,12134.818548387098,0.0,16875187.245967742,6504193.548387097,1830274.875,84795117.66532259,3729767.5161290327,0.0,296425.1612903226,164440.19758064518,0.0,6018299.153225807,3487790.7580645164,28370657.407258067,641631.7741935485,0.0,4185050.685483871,439000.1975806452,0.0,127030.7056451613,19326360.0483871,0.0,14734811.10483871,15271232.358870968,1725524.4919354839,73005273.93145162,35913726.35080645,0.0,0.0,29117807.612903226,91299311.21370968,,,,,,,,,,,,,,,,,,,,,,,,8077.0,,5339.0,13.1,,,,,,,,,,,,,,,,,,,,,,
