1981.0,Otero,33480.00000000001
1981.0,Ouray,70805.0
1981.0,Park,74110.0
1981.0,Phillips,37515.0
1981.0,Pitkin,247105.00000000003
1981.0,Prowers,35907.5
1981.0,Pueblo,49245.0
1981.0,Rio Blanco,69840.0
1981.0,Rio Grande,39080.0
1981.0,Routt,94952.5
1981.0,Saguache,28417.5
1981.0,San Juan,47480.0
1981.0,San Miguel,87970.0
1981.0,Sedgwick,29700.0
1981.0,Summit,117695.0
1981.0,Teller,77935.0
1981.0,Washington,36237.5
1981.0,Weld,63205.0
1981.0,Yuma,48160.0
1982.0,Adams,73747.5
1982.0,Alamosa,48380.0
1982.0,Arapahoe,93470.0
1982.0,Archuleta,68387.5
1982.0,Baca,30990.000000000004
1982.0,Bent,29055.0
1982.0,Boulder,123642.5
1982.0,Broomfield,85935.0
1982.0,Chaffee,61175.0
1982.0,Cheyenne,32147.499999999993
1982.0,Clear Creek,91867.49999999999
1982.0,Conejos,29727.5
1982.0,Costilla,29777.5
1982.0,Crowley,23174.999999999996
1982.0,Custer,47952.5
1982.0,Delta,55072.5
1982.0,Denver,76380.0
1982.0,Dolores,36635.00000000001
1982.0,Douglas,112082.5
1982.0,Eagle,127764.99999999999
1982.0,El Paso,82320.0
1982.0,Elbert,81740.0
1982.0,Fremont,56542.50000000001
1982.0,Garfield,96177.50000000001
1982.0,Gilpin,76289.99999999999
1982.0,Grand,83795.0
1982.0,Gunnison,93312.5
1982.0,Hinsdale,76395.0
1982.0,Huerfano,29817.499999999996
1982.0,Jackson,55525.00000000001
1982.0,Jefferson,91505.0
1982.0,Kiowa,15905.0
1982.0,Kit Carson,47945.0
1982.0,La Plata,80117.49999999999
1982.0,Lake,57215.0
1982.0,Larimer,75502.5
1982.0,Las Animas,41897.5
1982.0,Lincoln,41897.5
1982.0,Logan,50822.5
1982.0,Mesa,87887.5
1982.0,Mineral,47425.0
1982.0,Moffat,78835.00000000001
1982.0,Montezuma,55372.5
1982.0,Montrose,62745.00000000001
1982.0,Morgan,56252.5
1982.0,Otero,36450.0
1982.0,Ouray,77945.0
1982.0,Park,79817.5
1982.0,Phillips,41150.0
1982.0,Pitkin,272760.0
1982.0,Prowers,39405.0
1982.0,Pueblo,48780.0
1982.0,Rio Blanco,76112.5
1982.0,Rio Grande,42650.00000000001
1982.0,Routt,101745.0
1982.0,Saguache,31300.0
1982.0,San Juan,52280.0
1982.0,San Miguel,97104.99999999999
1982.0,Sedgwick,32355.000000000004
1982.0,Summit,127570.0
1982.0,Teller,87117.5
1982.0,Washington,39272.5
1982.0,Weld,66032.5
1982.0,Yuma,52417.5
1983.0,Adams,72880.0
1983.0,Alamosa,48390.0
1983.0,Arapahoe,93365.0
1983.0,Archuleta,68272.50000000001
1983.0,Baca,30840.0
1983.0,Bent,28535.000000000004
1983.0,Boulder,115360.0
1983.0,Broomfield,86225.0
