,year,cty,stcou,results,births,deaths,edu_yrs,h_units,hh_size,med_age,migration,nat_pop_inc,perc_dem,permits,pop,pov_pop,vac_rate,fed_wage,loc_wage,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,st_wage,gsp,name
142,1996.0,21.0,8039.0,75.0,182.0,60.0,35.84,5835.0,2.79,23.88000000000001,1356.0,122.0,749.9,418.0,16207.0,28.0,3.1,0.023897326445971805,0.3205114082478584,16390632.657743786,16268989.694072654,2603194.6940726577,785573.0975143403,1426837.8680688338,2617532.973231357,1024811.0038240915,744528.2695984703,3068614.5793499043,4610676.816443594,56567617.36137666,7026225.707456977,0.0,0.0,121081.0,Elbert
143,1996.0,23.0,8043.0,34.0,448.0,514.0,38.36,14971.0,2.55,12.82,1372.0,-66.0,4392.9,241.0,42073.0,36.8,21.7,0.2259269029270434,0.15783700180317378,15666475.736137666,68927051.30975144,11217358.843212236,3762678.6137667294,14315329.43594646,31815862.19885277,5741157.437858507,3158016.9216061183,6125373.556405352,72441828.62332696,277153702.8298279,43982570.15296367,0.0,0.0,121081.0,Fremont
144,1996.0,23.0,8043.0,43.0,448.0,514.0,38.36,14971.0,2.55,12.82,1372.0,-66.0,4392.9,241.0,42073.0,36.8,21.7,0.2259269029270434,0.15783700180317378,15666475.736137666,68927051.30975144,11217358.843212236,3762678.6137667294,14315329.43594646,31815862.19885277,5741157.437858507,3158016.9216061183,6125373.556405352,72441828.62332696,277153702.8298279,43982570.15296367,0.0,0.0,121081.0,Fremont
145,1996.0,24.0,8045.0,52.0,561.0,230.0,33.64,14695.0,2.65,22.92,929.0,331.0,3060.2,384.0,36595.0,40.5,5.6,0.03185546492142785,0.14274531103347665,73572146.55831741,105072986.31931163,21395465.86998088,8169249.588910134,31785197.858508598,13881066.05162524,10189486.87380497,17163527.151051626,45982155.83173996,38862965.08604206,487018901.94072646,120944654.75143404,0.0,0.016306591877064014,121081.0,Garfield
146,1996.0,26.0,8049.0,57.0,111.0,44.0,35.34,10847.0,2.74,32.78,491.0,67.0,851.2,282.0,9552.0,41.1,64.9,0.04942757703827578,0.08242999238157782,12285381.54875717,3601780.372848948,14963893.221797325,4002940.4875717005,41039099.71319311,2165226.4340344165,1436871.1089866157,4974628.221797323,4227747.151051625,11372553.489483748,122624192.48565964,22554070.736137666,0.0,0.0,121081.0,Grand
147,1996.0,27.0,8051.0,59.0,129.0,49.0,29.52,8777.0,2.29,40.92,190.0,80.0,1813.4,235.0,12143.0,46.7,44.5,0.04012181470874205,0.06860126478533189,13125938.556405352,6948193.6424474185,9933101.271510515,1534072.8298279156,31186708.68068833,3408839.7418738045,32663707.284894835,4128563.116634799,6293122.39961759,15104626.54875717,151367128.23135754,27040254.15869981,0.0,0.012921389449744131,121081.0,Gunnison
148,1996.0,33.0,8063.0,48.0,83.0,73.0,36.4,3275.0,2.58,15.56,63.0,10.0,956.3,18.0,7178.0,31.3,12.2,0.03082016855066885,0.24741596950904884,1748218.7476099425,12352076.147227533,3557849.5697896746,885980.6978967495,4235480.908221797,4465298.040152963,5172379.722753346,733806.0038240917,1696987.5621414913,5339536.606118547,61433774.75143403,21246160.745697893,0.0,0.0,121081.0,Kit Carson
149,1996.0,33.0,8063.0,45.0,83.0,73.0,36.4,3275.0,2.58,15.56,63.0,10.0,956.3,18.0,7178.0,31.3,12.2,0.03082016855066885,0.24741596950904884,1748218.7476099425,12352076.147227533,3557849.5697896746,885980.6978967495,4235480.908221797,4465298.040152963,5172379.722753346,733806.0038240917,1696987.5621414913,5339536.606118547,61433774.75143403,21246160.745697893,0.0,0.0,121081.0,Kit Carson
150,1996.0,34.0,8065.0,51.0,128.0,41.0,30.78,3804.0,2.4,18.18,324.0,87.0,914.8,43.0,6272.0,54.6,17.8,0.10220206748309613,0.0,4569973.766730402,5036917.982791587,2153173.96749522,0.0,4820283.9196940735,0.0,0.0,0.0,1533614.8470363289,2352252.93499044,27986400.124282986,7520182.705544933,0.0,0.0,121081.0,Lake
151,1996.0,36.0,8069.0,49.0,2821.0,1246.0,32.36,91020.0,2.61,36.62,4051.0,1575.0,22259.8,3491.0,221355.0,42.0,7.7,0.0342159855581518,0.09903440527546536,276939544.60803056,508331673.89101326,136530711.44359463,75759429.99043976,163067596.03250477,967139269.2447418,27830968.967495214,56660840.78393881,402621920.6022945,243065608.91013384,3381773200.869981,523825636.39579344,0.0,0.0057524692583371655,121081.0,Larimer
152,1996.0,37.0,8071.0,43.0,156.0,179.0,39.62,7314.0,2.36,14.8,81.0,-23.0,2850.5,83.0,14400.0,59.8,15.6,0.038067046272549546,0.254757531635028,4553821.328871893,24668883.518164434,4237296.434034416,1220649.9139579348,6442114.455066921,3021658.355640535,4996240.908221797,1706488.996175908,2544422.514340344,13782467.141491394,87341404.65583174,20167361.089866154,0.0,0.038274723866514766,121081.0,Las Animas
153,1996.0,42.0,8081.0,62.0,141.0,66.0,33.96,5371.0,2.71,14.06,29.0,75.0,1131.0,42.0,12071.0,33.8,16.5,0.057301547677053685,0.0,3388744.550669216,12671887.58126195,2683790.0956022944,1761263.7380497132,6638530.286806882,1768181.3288718928,46057526.12810707,3159492.0363288717,5787434.206500956,7155601.061185467,143329818.69980878,52257367.68642447,0.0,0.0140779890724693,121081.0,Moffat
154,1996.0,43.0,8083.0,35.0,341.0,205.0,36.12,9125.0,2.78,18.96,355.0,136.0,3805.7,70.0,21969.0,32.9,11.3,0.06439269623810512,0.16625144256927304,30229063.929254305,45245276.55831739,8866895.458891014,2741860.946462715,27532299.933078393,11223029.627151053,7677942.05544933,4759402.284894837,11675218.594646273,18571608.231357552,213348203.35564053,44825605.73613767,0.0,0.012839524140259665,121081.0,Montezuma
155,1996.0,44.0,8085.0,35.0,434.0,278.0,38.12,11645.0,2.62,17.38,661.0,156.0,3935.6,224.0,29483.0,32.8,1.7,0.06128172377545794,0.19750180360183706,26488160.68833652,65244597.60994263,12316725.34416826,6129465.325047799,10908305.219885277,33392263.57552581,10428640.01912046,12916012.91586998,16983006.73996176,30804190.51625239,304774660.0286807,79163292.07456978,0.0,0.0,121081.0,Montrose
156,1996.0,45.0,8087.0,60.0,451.0,214.0,33.34,9690.0,2.68,12.78,443.0,237.0,3320.9,104.0,24599.0,38.4,1.8,0.020297941016709654,0.1324162424643506,12161995.51625239,56827959.38814531,10107103.288718928,3470507.4665391967,9265460.793499043,85340540.72657743,22321799.63671128,3632287.495219885,10168261.080305928,25348044.65583174,310960067.6099426,72316107.56214151,0.0,0.013473637695417602,121081.0,Morgan
157,1996.0,48.0,8093.0,40.0,135.0,42.0,38.24,8826.0,2.56,27.14,707.0,93.0,762.8,468.0,11684.0,35.2,49.6,0.09801471462702137,0.0,6236887.58126195,891323.3747609942,1992031.013384321,450414.45506692154,4046633.4130019117,0.0,0.0,344858.3078393881,2894609.827915869,1215859.5506692159,23473499.216061186,5400881.692160611,0.0,0.0,121081.0,Park
158,1996.0,48.0,8093.0,56.0,135.0,42.0,38.24,8826.0,2.56,27.14,707.0,93.0,762.8,468.0,11684.0,35.2,49.6,0.09801471462702137,0.0,6236887.58126195,891323.3747609942,1992031.013384321,450414.45506692154,4046633.4130019117,0.0,0.0,344858.3078393881,2894609.827915869,1215859.5506692159,23473499.216061186,5400881.692160611,0.0,0.0,121081.0,Park
159,1996.0,48.0,8093.0,45.0,135.0,42.0,38.24,8826.0,2.56,27.14,707.0,93.0,762.8,468.0,11684.0,35.2,49.6,0.09801471462702137,0.0,6236887.58126195,891323.3747609942,1992031.013384321,450414.45506692154,4046633.4130019117,0.0,0.0,344858.3078393881,2894609.827915869,1215859.5506692159,23473499.216061186,5400881.692160611,0.0,0.0,121081.0,Park
160,1996.0,50.0,8097.0,58.0,144.0,37.0,36.96,10605.0,2.19,54.18,-206.0,107.0,880.1,180.0,13375.0,56.5,37.8,0.010777102078236405,0.06651016962980456,54129132.41873805,18910885.98470363,66829730.73613767,13848680.51625239,152052296.4627151,5386215.305927342,2154274.493307839,14684819.015296364,64356250.43977055,32671506.66347992,502491463.6615679,77467671.625239,0.0,0.0,121081.0,Pitkin
161,1996.0,50.0,8097.0,37.0,144.0,37.0,36.96,10605.0,2.19,54.18,-206.0,107.0,880.1,180.0,13375.0,56.5,37.8,0.010777102078236405,0.06651016962980456,54129132.41873805,18910885.98470363,66829730.73613767,13848680.51625239,152052296.4627151,5386215.305927342,2154274.493307839,14684819.015296364,64356250.43977055,32671506.66347992,502491463.6615679,77467671.625239,0.0,0.0,121081.0,Pitkin
162,1996.0,50.0,8097.0,49.0,144.0,37.0,36.96,10605.0,2.19,54.18,-206.0,107.0,880.1,180.0,13375.0,56.5,37.8,0.010777102078236405,0.06651016962980456,54129132.41873805,18910885.98470363,66829730.73613767,13848680.51625239,152052296.4627151,5386215.305927342,2154274.493307839,14684819.015296364,64356250.43977055,32671506.66347992,502491463.6615679,77467671.625239,0.0,0.0,121081.0,Pitkin
163,1996.0,52.0,8101.0,63.0,1734.0,1260.0,35.90000000000001,53330.0,2.59,16.58,1192.0,474.0,21609.7,1193.0,130687.0,57.2,6.6,0.02850275343603782,0.05320341549395175,100087134.10133845,253307498.585086,94836913.70936902,36781894.01529636,56975652.68642447,211966182.17973232,5016490.583173996,29430665.946462713,90821403.98661567,131841809.79923517,1308820845.755258,297755200.16252387,0.0,0.03499374199663408,121081.0,Pueblo
164,1996.0,53.0,8103.0,67.0,66.0,44.0,35.42,2884.0,2.41,17.86,-84.0,22.0,625.3,14.0,6350.0,26.9,11.5,0.06176156357029443,0.11001636485680907,-42185318.213501036,623594.8374760994,2287242.619502868,652912.5717017208,2778099.0057361373,0.0,30277938.21223709,1359173.9866156788,1467056.9598470363,10499039.493307838,58968063.75717017,9023006.070745695,0.0,0.015545559098759073,121081.0,Rio Blanco
165,1996.0,55.0,8107.0,51.0,177.0,56.0,33.96,10970.0,2.64,39.38,343.0,121.0,1236.7,346.0,16981.0,46.7,39.4,0.0220615500830824,0.1009732397425686,57756159.26386233,44450095.39196941,25712927.06500956,4786106.099426386,49436473.94837476,3353352.7342256214,37904437.17973231,6513808.585086041,25698771.97896749,24220383.021032505,341734606.8164436,61902091.54875717,0.0,0.007656776667804638,121081.0,Routt
166,1996.0,56.0,8109.0,54.0,85.0,31.0,34.86,2444.0,2.62,17.520000000000003,101.0,54.0,1347.2,67.0,5729.0,49.6,17.1,0.09010975967218164,0.042792852646922966,368521.6634799235,49250141.89794886,-207161642.93753248,0.0,444947.3709369025,602872.1414913958,11553385.602294454,402203.22179732315,167429646.94775498,1227840.9273422558,20731575.382409174,6131804.455066921,0.0,0.0,121081.0,Saguache
167,1996.0,56.0,8109.0,46.0,85.0,31.0,34.86,2444.0,2.62,17.520000000000003,101.0,54.0,1347.2,67.0,5729.0,49.6,17.1,0.09010975967218164,0.042792852646922966,368521.6634799235,-193631451.71591735,-27528553.877040535,0.0,444947.3709369025,602872.1414913958,11553385.602294454,402203.22179732315,4755607.417475224,1227840.9273422558,20731575.382409174,6131804.455066921,0.0,0.0,121081.0,Saguache
168,1996.0,57.0,8111.0,57.0,6.0,4.0,39.66,503.0,2.69,35.82,6.0,2.0,109.3,6.0,565.0,35.9,57.3,0.11063267109018927,0.0,35727769.04355888,-95774176.72770864,88395331.41750862,0.0,1072151.3862332695,0.0,0.0,0.0,-258183549.13857818,35866.20458891013,1205521.4435946462,97503.85277246652,0.0,0.0,121081.0,San Juan
169,1996.0,59.0,8115.0,68.0,29.0,43.0,42.24,1422.0,2.34,11.48,50.0,-14.0,280.5,2.0,2657.0,38.2,20.1,0.07253409377807682,0.0,-107715418.52776977,-91949582.68728065,987287.8585086041,0.0,761459.9617590822,0.0,3116427.982791587,0.0,116709.05353728488,320936.56787762896,11030222.973231357,5727401.548757168,0.0,0.0,121081.0,Sedgwick
170,1996.0,59.0,8115.0,52.0,29.0,43.0,42.24,1422.0,2.34,11.48,50.0,-14.0,280.5,2.0,2657.0,38.2,20.1,0.07253409377807682,0.0,-2990166.6118273735,68817767.86639652,987287.8585086041,0.0,761459.9617590822,0.0,3116427.982791587,0.0,116709.05353728488,320936.56787762896,11030222.973231357,5727401.548757168,0.0,0.0,121081.0,Sedgwick
171,1996.0,62.0,8121.0,62.0,49.0,58.0,39.04,2332.0,2.43,13.3,-6.0,-9.0,612.9,9.0,4668.0,26.6,8.4,0.09888269226744764,0.2666271702052843,404229.2829827915,6183371.9502868075,1757655.9273422558,0.0,577642.0745697896,0.0,0.0,412165.37284894846,505846.77820267685,1590478.5372848946,23191079.684512425,11759689.760994265,0.0,0.0,121081.0,Washington
172,1997.0,1.0,8001.0,39.0,5480.0,1872.0,31.19,120682.0,2.87,16.08,6094.0,3608.0,31082.2,4155.0,315842.0,51.025,5.1,0.036738336177149465,0.09068830500553664,467018177.79439247,581367301.8691589,172782623.36448598,85372552.95327103,136256169.44859815,823120906.0841122,51086286.25233645,108940958.96261685,367763589.7850468,231800285.67289716,4719741080.794393,1694232228.6074767,0.0,0.0071007523439008844,132898.0,Adams
173,1997.0,1.0,8001.0,27.0,5480.0,1872.0,31.19,120682.0,2.87,16.08,6094.0,3608.0,31082.2,4155.0,315842.0,51.025,5.1,0.036738336177149465,0.09068830500553664,467018177.79439247,581367301.8691589,172782623.36448598,85372552.95327103,136256169.44859815,823120906.0841122,51086286.25233645,108940958.96261685,367763589.7850468,231800285.67289716,4719741080.794393,1694232228.6074767,0.0,0.0071007523439008844,132898.0,Adams
174,1997.0,1.0,8001.0,29.0,5480.0,1872.0,31.19,120682.0,2.87,16.08,6094.0,3608.0,31082.2,4155.0,315842.0,51.025,5.1,0.036738336177149465,0.09068830500553664,467018177.79439247,581367301.8691589,172782623.36448598,85372552.95327103,136256169.44859815,823120906.0841122,51086286.25233645,108940958.96261685,367763589.7850468,231800285.67289716,4719741080.794393,1694232228.6074767,0.0,0.0071007523439008844,132898.0,Adams
175,1997.0,1.0,8001.0,64.0,5480.0,1872.0,31.19,120682.0,2.87,16.08,6094.0,3608.0,31082.2,4155.0,315842.0,51.025,5.1,0.036738336177149465,0.09068830500553664,467018177.79439247,581367301.8691589,172782623.36448598,85372552.95327103,136256169.44859815,823120906.0841122,51086286.25233645,108940958.96261685,367763589.7850468,231800285.67289716,4719741080.794393,1694232228.6074767,0.0,0.0071007523439008844,132898.0,Adams
176,1997.0,2.0,8003.0,50.0,235.0,124.0,29.85,5719.0,2.47,26.13,45.0,111.0,3019.0,89.0,14459.0,46.175,3.8,0.048098304751183436,0.07793160370052615,12433306.06542056,34004122.35514019,8635184.635514019,3034080.448598131,9100824.710280374,2380527.682242991,14546397.01869159,3316918.4112149533,6891129.906542056,20057916.38317757,151476394.49532712,37075986.87850467,0.0,0.03251771178425896,132898.0,Alamosa
177,1997.0,3.0,8005.0,65.0,6166.0,2475.0,33.87,186853.0,2.5,36.46,4302.0,3691.0,26984.2,3932.0,462888.0,42.3,2.2,0.012319720588516277,0.06708289138942933,752873615.4859812,1407864155.962617,1424967489.2056074,1565265939.8878505,424955714.09345794,596656992.8411216,121542263.29906544,248164740.58878505,2742636024.2990656,495292634.95327103,11787836292.542057,2007616721.9252336,0.0,0.008198999833827521,132898.0,Arapahoe
178,1997.0,7.0,8013.0,78.0,3182.0,1352.0,32.86,110475.0,2.46,49.31,2468.0,1830.0,26202.0,3062.0,261431.0,51.675,5.4,0.03094258195587238,0.03572861858670748,268919286.14953274,439491717.55140185,287051491.02803737,648006429.8317758,230354753.4672897,1654059592.7663553,23401764.23364486,114073529.66355142,1390677695.6168225,275305998.92523366,6260551684.570094,929209425.3364488,0.0,0.0017599611508390843,132898.0,Boulder
179,1997.0,7.0,8013.0,71.0,3182.0,1352.0,32.86,110475.0,2.46,49.31,2468.0,1830.0,26202.0,3062.0,261431.0,51.675,5.4,0.03094258195587238,0.03572861858670748,268919286.14953274,439491717.55140185,287051491.02803737,648006429.8317758,230354753.4672897,1654059592.7663553,23401764.23364486,114073529.66355142,1390677695.6168225,275305998.92523366,6260551684.570094,929209425.3364488,0.0,0.0017599611508390843,132898.0,Boulder
180,1997.0,7.0,8013.0,20.0,3182.0,1352.0,32.86,110475.0,2.46,49.31,2468.0,1830.0,26202.0,3062.0,261431.0,51.675,5.4,0.03094258195587238,0.03572861858670748,268919286.14953274,439491717.55140185,287051491.02803737,648006429.8317758,230354753.4672897,1654059592.7663553,23401764.23364486,114073529.66355142,1390677695.6168225,275305998.92523366,6260551684.570094,929209425.3364488,0.0,0.0017599611508390843,132898.0,Boulder
181,1997.0,7.0,8013.0,79.0,3182.0,1352.0,32.86,110475.0,2.46,49.31,2468.0,1830.0,26202.0,3062.0,261431.0,51.675,5.4,0.03094258195587238,0.03572861858670748,268919286.14953274,439491717.55140185,287051491.02803737,648006429.8317758,230354753.4672897,1654059592.7663553,23401764.23364486,114073529.66355142,1390677695.6168225,275305998.92523366,6260551684.570094,929209425.3364488,0.0,0.0017599611508390843,132898.0,Boulder
182,1997.0,9.0,8015.0,39.0,132.0,162.0,40.39,7533.0,2.31,21.57,311.0,-30.0,1719.4,166.0,14982.0,40.975,19.0,0.02968167519817821,0.1830893638833624,9250239.6635514,26401750.54205608,9986620.168224301,3166634.76635514,15972809.990654206,5850636.514018692,963374.9626168223,3360145.841121495,4924282.514018692,27978428.44859813,140624414.5046729,32769491.093457945,0.0,0.14211391210150714,132898.0,Chaffee
183,1997.0,11.0,8019.0,37.0,103.0,36.0,38.91,5247.0,2.39,36.52,97.0,67.0,544.4,83.0,8888.0,44.7,29.5,0.04004982256033095,0.0,2408669.2803738317,2286582.028037383,1897143.5794392526,0.0,11726360.841121495,0.0,0.0,1503650.3457943925,2942658.0093457946,900536.4859813084,37931515.785046734,14265915.214953272,0.0,0.0,132898.0,Clear Creek
184,1997.0,13.0,8023.0,53.0,47.0,46.0,40.09,2133.0,2.77,12.11,59.0,1.0,1002.6,0.0,3603.0,69.4,38.4,0.05885291310633281,0.0,-16181111.758491844,205440746.35504508,-16333888.381984413,0.0,568970.2710280374,0.0,6286897.4392523365,0.0,-386949827.61630976,147241.8878504673,8259116.018691589,1256006.4205607476,0.0,0.0,132898.0,Costilla
185,1997.0,15.0,8027.0,69.0,30.0,13.0,43.19,2623.0,2.38,24.45,192.0,17.0,438.4,218.0,3305.0,25.8,51.0,0.040614679371685385,0.0,4427222.53271028,-247122130.71152794,891492.738317757,0.0,1513930.308411215,0.0,0.0,182590.95327102803,651058.953271028,53417.85046728972,10507138.831775699,2787425.495327103,0.0,0.0,132898.0,Custer
186,1997.0,16.0,8029.0,50.0,298.0,311.0,41.82,10616.0,2.45,16.400000000000002,300.0,-13.0,3347.0,39.0,25898.0,30.65,4.5,0.05334347954817463,0.24110149470489264,10812224.654205607,46625661.85981309,9109949.981308412,3451890.3644859814,11891275.925233645,10983195.186915888,14081851.495327106,2171203.7476635515,8135391.61682243,22358124.84112149,174025298.7102804,34404529.03738318,0.0,0.035986826191266495,132898.0,Delta
187,1997.0,19.0,8035.0,68.0,2281.0,329.0,33.28,46739.0,2.88,48.54,12666.0,1952.0,3343.8,5564.0,126908.0,31.25,4.2,0.0057913531042837465,0.042359812334106114,196197766.78504676,65764352.85981309,45636426.61682243,91259369.80373833,87623653.60747664,83882745.54205608,4645542.102803739,33731616.47663552,123494317.54205608,44990893.87850467,1147671200.2429907,370444515.02803737,0.0,0.0,132898.0,Douglas
188,1997.0,23.0,8043.0,50.0,444.0,448.0,38.47,15212.0,2.56,12.99,1020.0,-4.0,4366.6,327.0,43122.0,35.84999999999999,11.3,0.21618771920925686,0.14821600159035447,17137504.897196267,83762676.32710281,11933133.495327106,3535721.775700935,14605353.112149533,34897705.29906542,5492255.794392523,2977382.953271028,6137824.61682243,76122376.10280374,303156629.4766355,46554695.10280374,0.0,0.0,132898.0,Fremont
189,1997.0,29.0,8055.0,24.0,65.0,84.0,41.07,4219.0,2.45,15.05,302.0,-19.0,1299.8,107.0,6722.0,51.825,27.1,0.021054785187821726,0.11037095035866447,3466608.6728971964,8882179.046728972,1385460.1775700934,0.0,3726073.485981309,4175796.457943925,2004560.6355140188,0.0,2966067.2429906544,6091451.1869158875,38899461.40186916,6201264.495327103,0.0,0.04209627441758035,132898.0,Huerfano
190,1997.0,29.0,8055.0,33.0,65.0,84.0,41.07,4219.0,2.45,15.05,302.0,-19.0,1299.8,107.0,6722.0,51.825,27.1,0.021054785187821726,0.11037095035866447,3466608.6728971964,8882179.046728972,1385460.1775700934,0.0,3726073.485981309,4175796.457943925,2004560.6355140188,0.0,2966067.2429906544,6091451.1869158875,38899461.40186916,6201264.495327103,0.0,0.04209627441758035,132898.0,Huerfano
191,1997.0,32.0,8061.0,71.0,17.0,25.0,38.89,887.0,2.34,14.0,7.0,-8.0,201.6,0.0,1640.0,26.3,22.3,0.15321320345142758,0.0,-24902056.110688597,-103968566.39077759,485245212.6302665,0.0,79528877.2933042,0.0,0.0,0.0,369302291.5663035,385879.4859813085,3930399.1028037374,3544519.61682243,0.0,0.0,132898.0,Kiowa
192,1997.0,32.0,8061.0,74.0,17.0,25.0,38.89,887.0,2.34,14.0,7.0,-8.0,201.6,0.0,1640.0,26.3,22.3,0.15321320345142758,0.0,26406537.362986222,255853346.5323956,-201543927.55955064,0.0,33432955.577488348,0.0,0.0,0.0,24626348.004935145,385879.4859813085,3930399.1028037374,3544519.61682243,0.0,0.0,132898.0,Kiowa
193,1997.0,33.0,8063.0,76.0,67.0,66.0,36.65,3293.0,2.57,15.52,112.0,1.0,939.2,15.0,7186.0,29.325,10.9,0.028370853286218075,0.2404083634470316,2616635.38317757,12904632.728971966,3763667.785046729,892392.1682242991,4171089.485981309,4759193.6915887855,6055765.336448599,740989.9158878505,1600005.61682243,5432361.514018692,65102261.52336449,22165527.897196267,0.0,0.0,132898.0,Kit Carson
194,1997.0,35.0,8067.0,63.0,469.0,253.0,34.49,19768.0,2.49,33.91,398.0,216.0,4913.6,465.0,40079.0,37.8,22.5,0.03868939392845945,0.051893550109945286,58706712.14953271,51673139.54205608,31991019.14018692,22328776.429906543,63850494.31775701,17580677.93457944,12495373.411214953,10643699.822429907,63281141.82242991,46586930.24299066,503707733.2336449,124569768.42056076,0.0,0.013063434576334734,132898.0,La Plata
195,1997.0,36.0,8069.0,50.0,2784.0,1302.0,32.57,94645.0,2.6,37.34,4066.0,1482.0,22373.2,2776.0,225498.0,41.225,8.8,0.03336027781355875,0.10252609930344428,297146439.7102804,501962598.6542057,143869869.0,95312909.28037384,166610997.28971964,1038188982.2710279,27937682.80373832,60481292.70093458,414584582.96261686,268841806.8785047,3558869161.6448603,543932000.0934579,0.0,0.005247110747262611,132898.0,Larimer
196,1997.0,36.0,8069.0,51.0,2784.0,1302.0,32.57,94645.0,2.6,37.34,4066.0,1482.0,22373.2,2776.0,225498.0,41.225,8.8,0.03336027781355875,0.10252609930344428,297146439.7102804,501962598.6542057,143869869.0,95312909.28037384,166610997.28971964,1038188982.2710279,27937682.80373832,60481292.70093458,414584582.96261686,268841806.8785047,3558869161.6448603,543932000.0934579,0.0,0.005247110747262611,132898.0,Larimer
197,1997.0,37.0,8071.0,66.0,146.0,181.0,39.94,7397.0,2.33,15.15,113.0,-35.0,2758.0,85.0,14438.0,58.15,15.0,0.040184282396088684,0.24481894654522696,5931003.85046729,25480012.63551402,4473399.504672897,1063674.093457944,6138853.682242991,3563596.084112149,2743001.9439252336,1888290.9439252338,3126144.38317757,13144493.177570093,88085524.89719626,20533054.59813084,0.0,0.03895973651887415,132898.0,Las Animas
198,1997.0,39.0,8075.0,52.0,236.0,195.0,35.96,8073.0,2.6,14.48,306.0,41.0,2313.4,108.0,18097.0,34.4,7.6,0.018160997358774744,0.17050236305653582,9358214.018691588,54132138.14018692,9918695.168224301,2449110.2149532707,8509484.962616824,25545708.439252336,11057527.121495327,6488971.140186916,10999787.196261683,13040207.420560747,194270467.57943925,42770623.75700935,0.0,0.0,132898.0,Logan
199,1997.0,40.0,8077.0,43.0,1363.0,1022.0,37.08,44081.0,2.49,20.62,1892.0,341.0,12079.2,1114.0,110723.0,35.1,2.6,0.04572877101250007,0.11038592200962256,116755616.28037384,327303848.70093465,81141697.48598132,30816725.85981309,62183631.52336448,144018168.0186916,29649216.39252337,31947895.95327103,130374606.17757009,98087435.37383178,1376020112.7570095,323741270.99065423,0.0,0.016174131773100318,132898.0,Mesa
200,1997.0,40.0,8077.0,53.0,1363.0,1022.0,37.08,44081.0,2.49,20.62,1892.0,341.0,12079.2,1114.0,110723.0,35.1,2.6,0.04572877101250007,0.11038592200962256,116755616.28037384,327303848.70093465,81141697.48598132,30816725.85981309,62183631.52336448,144018168.0186916,29649216.39252337,31947895.95327103,130374606.17757009,98087435.37383178,1376020112.7570095,323741270.99065423,0.0,0.016174131773100318,132898.0,Mesa
201,1997.0,41.0,8079.0,78.0,6.0,4.0,42.75,1325.0,2.47,27.21,18.0,2.0,82.6,12.0,668.0,40.9,77.3,0.05147791458083266,0.0,1490491.6728971961,-380326771.2951932,-66954869.05553788,0.0,4181056.7196261683,0.0,0.0,0.0,-470286544.0631368,231630.59813084113,6658213.644859812,755034.6542056075,0.0,0.0,132898.0,Mineral
202,1997.0,44.0,8085.0,49.0,481.0,293.0,38.29,11869.0,2.61,17.71,577.0,188.0,4010.4,213.0,30199.0,31.7,0.7,0.05462649254353037,0.1891919085057372,30327784.80373832,67634230.21495327,13687037.85046729,6335536.14953271,11700317.46728972,40663347.69158879,10968905.878504673,13114714.429906545,21905028.6728972,30392698.78504673,328790008.94392526,82060407.0,0.0,0.0,132898.0,Montrose
203,1997.0,45.0,8087.0,22.0,512.0,231.0,33.38,9805.0,2.68,12.96,324.0,281.0,3307.6,127.0,25060.0,36.825,0.5,0.02271674429992954,0.14048793860673575,13163629.78504673,56196146.68224299,10432941.878504673,3622878.2710280376,8906044.009345794,91962661.17757007,21105333.91588785,3581638.140186916,10823170.168224301,26486824.85046729,303965438.8130841,57684169.93457944,0.0,0.01374319069617328,132898.0,Morgan
204,1997.0,47.0,8091.0,72.0,31.0,17.0,42.41,2006.0,2.46,34.129999999999995,56.0,14.0,259.2,58.0,3202.0,31.675,32.8,0.018457086387390367,0.0,6387916.91588785,533109.3457943925,1577128.2897196263,0.0,4542288.08411215,1082877.523364486,2244519.9813084113,0.0,1525908.8971962617,-47580152.347846076,21061946.112149533,3168197.074766355,0.0,0.0,132898.0,Ouray
205,1997.0,48.0,8093.0,71.0,130.0,40.0,38.68,9294.0,2.53,27.93,895.0,90.0,776.2,446.0,12650.0,35.375,47.5,0.06606047114752797,0.29524727915675364,6060699.504672897,11630433.23364486,1739446.6542056075,741266.5607476636,4196373.757009346,0.0,0.0,625614.308411215,3005683.5887850467,1217412.4579439252,35127267.07476635,5910337.009345795,0.0,0.0,132898.0,Park
206,1997.0,49.0,8095.0,35.0,51.0,55.0,39.41,2011.0,2.36,18.19,74.0,-4.0,521.4,19.0,4308.0,30.575,5.0,0.03678701432960813,0.08604901278422805,-53176755.222185194,1347474.2990654206,2087733.1775700932,744506.1121495328,473256.4953271029,0.0,8786705.8317757,471144.90654205607,349911.6448598131,2814365.6261682245,28652637.364485987,11577539.271028038,0.0,0.0,132898.0,Phillips
207,1997.0,52.0,8101.0,34.0,1739.0,1359.0,36.1,54717.0,2.58,17.01,1916.0,380.0,21222.8,1139.0,132441.0,56.27500000000001,7.0,0.026901949331184925,0.051545776197495966,116029942.06542055,314588568.0186916,105809375.23364486,37450181.79439253,60924310.71028037,216664084.4859813,4693881.448598132,31260504.30841121,108618483.27102804,143071431.8411215,1449216450.9252336,310105687.7476636,0.0,0.03486301372471666,132898.0,Pueblo
