year,cty,spend_waiver,s_source,s_target,s_time,lim5_5,rev_change,sales,sales_change,property,prop_change,prop_levy_change,debt,debt_change,target,rev_time,results,pass,st_open,st_no waiver,st_infrastructure,st_public safety,st_environment,st_education,st_unspecified,st_hss,st_debt,st_economic development,st_tourism,ss_open,ss_no waiver,ss_sales,ss_property,ss_nontax,ss_value,ss_transfer,ss_nonproperty,ss_tourism,ss_unknown,ss_library,ss_gaming,ss_development,rt_infrastructure,rt_public safety,rt_hss,rt_environment,rt_unspecified,rt_education,rt_open,rt_tourism,rt_administrative,rt_economic development,rt_agriculture,rt_debt,rt_unknown,rt_limited,rt_choice,SALES_TAX_RATE,births,cty_exp_prop,cty_rev_prop,deaths,edu_yrs,fed_wage,gsp,h_units,hh_size,intensity_flow,intensity_stock,loc_wage,med_age,migration,nat_pop_inc,nonres_rate,perc_dem,permits,pop,pov_pop,prop_ratio,r_ALL_OTHER_INTGOVT,r_ASSETS,r_EXP_CAPITAL_OUTLAY,r_EXP_DEBT_SERVICE_GEN,r_EXP_FIRE,r_EXP_GEN_GOVT,r_EXP_HEALTH,r_EXP_INTEREST_GEN,r_EXP_JUDICIAL,r_EXP_MISC,r_EXP_OTHER_PUBLIC_SAFETY,r_EXP_OTHER_PUBLIC_WORKS,r_EXP_POLICE,r_EXP_PRINCIPAL_GEN,r_EXP_RECREATION,r_EXP_SOCIAL_SERVICE,r_EXP_STREET,r_EXP_TOTAL,r_EXP_TOTAL_OPERATING,r_EXP_TOTAL_PUBLIC_SAFETY,r_EXP_TOTAL_PUBLIC_WORKS,r_EXP_TRANSFER_OUT,r_EXP_TRASH,r_GO_DEBT_GEN,r_LIABILITIES,r_OTHER_DEBT_GEN,r_RETAIL_SALES,r_REVENUE_DEBT_GEN,r_REV_CHARGES,r_REV_CIGARETTE_TAX,r_REV_CTF,r_REV_FINES,r_REV_FRANCHISE_TAX,r_REV_HUT,r_REV_INTEREST,r_REV_INTGOVT,r_REV_LICENSES,r_REV_LODGING_TAX,r_REV_MISC,r_REV_MOTOR_VEH_FEE,r_REV_OCCUPATION_TAX,r_REV_OTHER_TAX,r_REV_PROPERTY_TAX,r_REV_REAL_ESTATE_TRANSFER_TAX,r_REV_SALES_USE_TAX,r_REV_SOCIAL_SERVICE,r_REV_SO_TAX,r_REV_TOTAL,r_REV_TOTAL_TAX,r_REV_TRANSFER_IN,r_REV_UNCLASS_TAX,r_ST_SALES_TAX_PAID,r_TOTAL_DEBT,r_all_gov_exp,r_all_gov_rev,r_non_resid,r_nonres_val,r_res_val,r_resid,r_total,r_wage_cnstr,r_wage_ed_hlth,r_wage_fin,r_wage_info,r_wage_lsr_hosp,r_wage_mfg,r_wage_nat_res,r_wage_other,r_wage_prof,r_wage_pub_ad,r_wage_total,r_wage_trd,r_wage_unclass,res_rate,st_wage,stcou,unemp_rate,vac_rate,w_db_b_g,w_db_b_i,w_db_c_g,w_db_c_i,w_kern_g,w_kern_i,w_queen_g,w_queen_i,w_rook_g,w_rook_i,cty_rev_prop.1,cty_exp_prop.1
1994,Eagle,1,open,open,4.0,0,0,0,0.0,0,0.0,0.0,0,0.0,,99.0,49.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,469.0,0.14773639731736496,0.17439998327415934,67.0,36.84,0.010787298449638721,104507.0,17987.0,2.69,0.0,0.0,0.04936490832897582,30.84,1793.0,402.0,0.29,40.25,1067.0,27544.0,2432.0,1.3747761753110594,1823158.8157894742,31940859.21052632,2791488.815789474,2113933.6842105268,0.0,8940643.684210528,1651953.9473684214,956038.9473684212,495159.2105263158,0.0,668957.7631578947,571062.105263158,4592298.815789474,1157894.7368421054,173290.5263157895,1651512.5000000002,2444570.5263157897,28095676.052631587,21906148.289473686,5261256.578947369,3732331.842105264,1284105.2631578948,716699.2105263157,8800000.000000002,3735087.6315789483,0.0,1310574.7368421054,6853289.473684211,5621687.500000001,131335.65789473685,82754.73684210527,123197.10526315794,0.0,1548574.210526316,1064986.710526316,4840927.763157897,1790925.921052632,0.0,1342172.2368421054,97609.07894736844,0.0,0.0,10859470.657894738,0.0,7896745.131578947,1157495.2631578948,726568.8157894737,33201695.13157895,19482784.60526316,0.0,0.0,26763422.63157895,15653289.473684212,190174368.4210527,190376710.5263158,497558846.0526316,1715720158.802178,5319067242.367193,684032047.3684213,1181590893.4210527,111225421.71052632,39155090.52631579,48697315.52631579,13171792.236842107,175861974.60526317,9015961.842105264,612976.4473684211,19570660.131578952,48683859.34210527,32169993.552631587,594166202.763158,96001156.84210528,0.0,0.1286,0.0,8037.0,3.7,40.2,1.0805216937793791,-0.1348056712501432,1.1988292082874517,-0.15289151166687798,0.6718030770416482,-0.04941327271182565,0.6333488394533306,-0.05320780938192767,0.6240649948802721,-0.04990077308761672,0.17439998327415934,0.14773639731736496
1994,Eagle,1,open,open,99.0,0,0,0,0.0,1,1.5,0.0,0,0.0,environment,11.0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,469.0,0.14773639731736496,0.17439998327415934,67.0,36.84,0.010787298449638721,104507.0,17987.0,2.69,0.0,0.0,0.04936490832897582,30.84,1793.0,402.0,0.29,40.25,1067.0,27544.0,2432.0,1.3747761753110594,1823158.8157894742,31940859.21052632,2791488.815789474,2113933.6842105268,0.0,8940643.684210528,1651953.9473684214,956038.9473684212,495159.2105263158,0.0,668957.7631578947,571062.105263158,4592298.815789474,1157894.7368421054,173290.5263157895,1651512.5000000002,2444570.5263157897,28095676.052631587,21906148.289473686,5261256.578947369,3732331.842105264,1284105.2631578948,716699.2105263157,8800000.000000002,3735087.6315789483,0.0,1310574.7368421054,6853289.473684211,5621687.500000001,131335.65789473685,82754.73684210527,123197.10526315794,0.0,1548574.210526316,1064986.710526316,4840927.763157897,1790925.921052632,0.0,1342172.2368421054,97609.07894736844,0.0,0.0,10859470.657894738,0.0,7896745.131578947,1157495.2631578948,726568.8157894737,33201695.13157895,19482784.60526316,0.0,0.0,26763422.63157895,15653289.473684212,190174368.4210527,190376710.5263158,497558846.0526316,1715720158.802178,5319067242.367193,684032047.3684213,1181590893.4210527,111225421.71052632,39155090.52631579,48697315.52631579,13171792.236842107,175861974.60526317,9015961.842105264,612976.4473684211,19570660.131578952,48683859.34210527,32169993.552631587,594166202.763158,96001156.84210528,0.0,0.1286,0.0,8037.0,3.7,40.2,1.0805216937793791,-0.1348056712501432,1.1988292082874517,-0.15289151166687798,0.6718030770416482,-0.04941327271182565,0.6333488394533306,-0.05320780938192767,0.6240649948802721,-0.04990077308761672,0.17439998327415934,0.14773639731736496
1994,Fremont,1,open,open,1.0,0,0,0,0.0,0,0.0,0.0,0,0.0,,99.0,65.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,384.0,0.21992210701036907,0.2255949316833715,396.0,12.48,0.20047976037010012,104507.0,14336.0,2.54,0.0,0.0,0.15926168910631455,38.14,2210.0,-12.0,0.29,36.1,277.0,38561.0,4445.5,0.9883866437952696,1584652.763157895,7061434.078947369,1567184.473684211,1082563.552631579,7906.9736842105285,2474426.842105264,699964.7368421054,405358.6842105264,670740.9210526317,447370.00000000006,93080.26315789476,0.0,2157787.5000000005,677204.8684210527,26142.36842105264,7194673.0263157915,2540921.842105264,19100217.631578952,16313014.473684212,2258774.7368421056,2540921.842105264,137455.1315789474,0.0,0.0,1960640.0,7010952.763157897,458824.4736842106,0.0,1386557.2368421054,18691.31578947369,127872.10526315794,3233.42105263158,0.0,1813875.3947368425,177526.97368421053,10427014.342105264,376252.10526315786,0.0,221583.4210526316,117173.15789473685,0.0,21269.078947368424,2727419.605263158,0.0,3811498.5526315793,6764749.605263159,434701.1842105264,19409528.947368424,6994888.421052633,0.0,0.0,6647408.55263158,7010952.763157897,86849921.05263159,86037078.94736843,115605209.21052632,398638652.4500909,888512011.9505607,114262644.73684213,229867853.94736844,13994388.157894738,61990887.89473685,10593929.210526315,3462624.868421053,13570317.894736845,29070002.500000004,6144209.210526316,3081953.947368422,5193676.052631578,58376496.31578948,246350507.23684216,40872021.18421053,0.0,0.1286,0.0,8043.0,5.8,12.4,-0.2626529652907728,0.332778155561464,-0.2796134208461967,0.3408165207604253,-1.4847377889471791,1.7527762210579116,-0.9392554969129226,1.068264909106427,-0.9231099248167316,1.045952244005845,0.2255949316833715,0.21992210701036907
1994,Garfield,0,no waiver,no waiver,0.0,0,0,1,1.0,0,0.0,0.0,0,0.0,education,99.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,465.0,0.15951308369764938,0.1680341397315691,212.0,22.48,0.036652377016392,104507.0,13648.0,2.65,0.0,0.0,0.13970048503567745,33.36,1669.0,253.0,0.29,38.45,533.0,34038.0,2963.0,0.6990854251536514,2418561.315789474,15912518.947368424,3039459.2105263164,0.0,17071.710526315794,3525431.9736842117,863841.5789473684,0.0,648351.5789473685,194320.78947368427,489636.05263157905,0.0,3410534.0789473685,0.0,1388431.5789473685,4907729.605263159,2112441.4473684216,21134547.500000004,17796976.710526314,3917241.842105264,2351627.7631578958,298111.57894736854,239186.3157894737,0.0,2440817.5000000005,0.0,1042963.5526315792,0.0,2228094.868421053,37178.55263157896,140723.28947368427,341528.2894736843,0.0,2295031.315789474,674592.3684210527,8995417.894736843,56399.6052631579,0.0,2998890.921052632,99351.7105263158,0.0,18239.736842105267,5667289.736842106,0.0,1218456.9736842108,4004571.710526317,767723.2894736844,22292041.31578948,7671709.736842106,0.0,0.0,16499560.000000002,0.0,132494131.57894741,132663763.15789476,256577084.21052635,884748566.2431943,1394784603.4214625,179369300.00000003,435946384.21052635,63354504.34210527,92548864.73684213,18622183.684210528,7581230.394736842,31729960.263157897,12151734.736842107,8280692.894736842,13881302.368421055,40544213.94736843,35850541.44736843,435262392.63157904,110717163.81578948,0.0,0.1286,0.01636275821215289,8045.0,4.1,6.7,-0.03134595926320265,0.041888836637954285,0.2314182956870879,-0.2276462988782932,0.0712163724863674,-0.060191504985433984,0.774795724752649,-0.7165220349175071,0.7632246476572924,-0.6980617879306416,0.1680341397315691,0.15951308369764938
1994,Garfield,1,open,open,99.0,0,0,0,0.0,0,0.0,0.0,0,0.0,,99.0,57.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,465.0,0.15951308369764938,0.1680341397315691,212.0,22.48,0.036652377016392,104507.0,13648.0,2.65,0.0,0.0,0.13970048503567745,33.36,1669.0,253.0,0.29,38.45,533.0,34038.0,2963.0,0.6990854251536514,2418561.315789474,15912518.947368424,3039459.2105263164,0.0,17071.710526315794,3525431.9736842117,863841.5789473684,0.0,648351.5789473685,194320.78947368427,489636.05263157905,0.0,3410534.0789473685,0.0,1388431.5789473685,4907729.605263159,2112441.4473684216,21134547.500000004,17796976.710526314,3917241.842105264,2351627.7631578958,298111.57894736854,239186.3157894737,0.0,2440817.5000000005,0.0,1042963.5526315792,0.0,2228094.868421053,37178.55263157896,140723.28947368427,341528.2894736843,0.0,2295031.315789474,674592.3684210527,8995417.894736843,56399.6052631579,0.0,2998890.921052632,99351.7105263158,0.0,18239.736842105267,5667289.736842106,0.0,1218456.9736842108,4004571.710526317,767723.2894736844,22292041.31578948,7671709.736842106,0.0,0.0,16499560.000000002,0.0,132494131.57894741,132663763.15789476,256577084.21052635,884748566.2431943,1394784603.4214625,179369300.00000003,435946384.21052635,63354504.34210527,92548864.73684213,18622183.684210528,7581230.394736842,31729960.263157897,12151734.736842107,8280692.894736842,13881302.368421055,40544213.94736843,35850541.44736843,435262392.63157904,110717163.81578948,0.0,0.1286,0.01636275821215289,8045.0,4.1,6.7,-0.03134595926320265,0.041888836637954285,0.2314182956870879,-0.2276462988782932,0.0712163724863674,-0.060191504985433984,0.774795724752649,-0.7165220349175071,0.7632246476572924,-0.6980617879306416,0.1680341397315691,0.15951308369764938
1994,Grand,0,no waiver,no waiver,0.0,0,0,0,0.0,1,2.41,0.0,0,0.0,education,99.0,60.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,91.0,0.282380493860102,0.2626280914388537,40.0,31.92,0.05473072903964614,104507.0,10327.0,2.67,0.0,0.0,0.08806335407895283,34.56,363.0,51.0,0.29,37.6,273.0,8703.0,818.0,0.6403069139041826,1766081.8421052634,5951027.500000001,2239563.815789474,386548.6842105264,0.0,2531648.55263158,1411944.0789473685,31943.421052631584,344525.7894736843,125929.73684210527,391252.6315789474,0.0,2206249.7368421056,354605.2631578948,336571.052631579,1080373.6842105263,2582111.05263158,14092027.63157895,11422792.236842107,2597502.368421053,2994296.9736842113,43122.894736842114,412185.9210526316,0.0,471872.50000000006,0.0,291329.21052631584,0.0,2506060.5263157897,28492.894736842114,28259.86842105264,23375.000000000004,0.0,2280903.55263158,232524.0789473685,5083115.921052632,477884.86842105276,0.0,314710.0000000001,56654.342105263175,0.0,280675.13157894736,3531591.9736842117,0.0,2235276.710526316,922723.4210526316,250108.1578947369,14702798.289473685,6297651.973684211,0.0,0.0,5773323.9473684225,0.0,49904394.73684211,55983342.10526317,158942053.94736844,548076048.0943742,791381773.3486128,101771696.0526316,260713750.00000003,10925412.763157897,3082200.0000000005,12893092.763157895,2522683.55263158,37558818.28947369,1656345.263157895,1317442.5000000002,4358473.552631578,3598855.52631579,11295915.921052633,109597413.0263158,20388172.894736845,0.0,0.1286,0.0,8049.0,3.3,66.4,0.9634773085659128,0.5849619167752331,0.9880642772004284,0.576776429963132,0.25268200580376193,0.17380455115390084,0.25853375652478205,0.16171701748359346,0.25531076826331994,0.160114161815427,0.2626280914388537,0.282380493860102
1994,Grand,1,sales,open,99.0,0,0,0,0.0,0,0.0,0.0,0,0.0,,99.0,53.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,91.0,0.282380493860102,0.2626280914388537,40.0,31.92,0.05473072903964614,104507.0,10327.0,2.67,0.0,0.0,0.08806335407895283,34.56,363.0,51.0,0.29,37.6,273.0,8703.0,818.0,0.6403069139041826,1766081.8421052634,5951027.500000001,2239563.815789474,386548.6842105264,0.0,2531648.55263158,1411944.0789473685,31943.421052631584,344525.7894736843,125929.73684210527,391252.6315789474,0.0,2206249.7368421056,354605.2631578948,336571.052631579,1080373.6842105263,2582111.05263158,14092027.63157895,11422792.236842107,2597502.368421053,2994296.9736842113,43122.894736842114,412185.9210526316,0.0,471872.50000000006,0.0,291329.21052631584,0.0,2506060.5263157897,28492.894736842114,28259.86842105264,23375.000000000004,0.0,2280903.55263158,232524.0789473685,5083115.921052632,477884.86842105276,0.0,314710.0000000001,56654.342105263175,0.0,280675.13157894736,3531591.9736842117,0.0,2235276.710526316,922723.4210526316,250108.1578947369,14702798.289473685,6297651.973684211,0.0,0.0,5773323.9473684225,0.0,49904394.73684211,55983342.10526317,158942053.94736844,548076048.0943742,791381773.3486128,101771696.0526316,260713750.00000003,10925412.763157897,3082200.0000000005,12893092.763157895,2522683.55263158,37558818.28947369,1656345.263157895,1317442.5000000002,4358473.552631578,3598855.52631579,11295915.921052633,109597413.0263158,20388172.894736845,0.0,0.1286,0.0,8049.0,3.3,66.4,0.9634773085659128,0.5849619167752331,0.9880642772004284,0.576776429963132,0.25268200580376193,0.17380455115390084,0.25853375652478205,0.16171701748359346,0.25531076826331994,0.160114161815427,0.2626280914388537,0.282380493860102
1994,Gunnison,1,open,open,99.0,0,0,0,0.0,1,1.5,0.0,0,0.0,hss,99.0,62.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124.0,0.22860050018346495,0.31268383604646466,43.0,39.58,0.045079615399748564,104507.0,8113.0,2.29,0.013345892921473085,0.013345892921473085,0.07033894012849055,29.08,279.0,81.0,0.29,44.1,339.0,11593.0,1723.0,0.6146200711656105,4043559.4736842113,15086450.789473685,2774312.8947368427,463333.0263157896,0.0,3235593.5526315793,505135.9210526316,84539.34210526317,134645.78947368427,134831.05263157893,209955.2631578948,0.0,1280974.605263158,378793.6842105264,447391.71052631584,850748.6842105264,3049569.0789473685,13706188.157894738,10346798.289473686,1490929.8684210528,3547521.7105263164,121743.94736842107,497952.6315789474,0.0,3186174.605263158,1313494.0789473685,415116.8421052632,0.0,2008935.7894736843,11369.078947368424,53247.23684210528,0.0,0.0,2124726.710526316,322210.2631578948,7059254.342105264,229008.4210526316,0.0,486129.07894736854,44235.921052631595,0.0,620379.7368421054,3630288.02631579,0.0,1338054.4736842108,782115.9210526317,313348.0263157895,15685397.894736845,5902070.263157897,0.0,0.0,6275775.000000001,1313494.0789473685,59956947.36842106,50163763.15789474,154638188.15789476,533235131.57894737,739064807.2358191,95043734.21052632,249681922.36842108,11432858.684210528,4279774.342105264,8997651.184210528,1452057.8947368425,30826744.47368421,2187787.105263158,26296725.921052635,4203835.263157897,7164711.05263158,14546301.57894737,137025733.5526316,25637286.052631587,0.0,0.1286,0.01492486848717405,8051.0,5.8,43.7,3.0769763783002837,0.2405652044725024,3.0811942824917025,0.2293242505290384,1.7077809742840808,0.15580130523637534,0.7528386144592952,0.08105452051556425,0.7416225894858172,0.08129437493032596,0.31268383604646466,0.22860050018346495
1994,Hinsdale,1,open,open,99.0,0,0,0,0.0,0,0.0,0.0,0,0.0,,99.0,67.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,0.730427974947808,0.6727360153870813,0.0,33.16,0.13557043407641042,104507.0,1305.0,2.23,0.0,0.0,0.0,41.08,61.0,5.0,0.29,32.75,32.0,591.0,61.0,0.8034297002004492,563189.8684210527,1412308.8157894742,627817.7631578947,19132.76315789474,0.0,564938.2894736843,53260.26315789475,3996.184210526316,23317.105263157897,12253.42105263158,9302.236842105263,0.0,206621.97368421053,15136.578947368424,33615.131578947374,3670.5263157894738,795046.710526316,2430710.5263157897,1783760.0000000002,215924.21052631587,876781.0526315791,0.0,81734.34210526317,0.0,390885.00000000006,108800.1315789474,15618.55263157895,0.0,175528.15789473685,1877.2368421052633,2503.947368421053,43.42105263157895,0.0,651162.3684210527,42970.92105263159,1221910.3947368423,25276.84210526316,0.0,264169.3421052632,3176.9736842105267,0.0,37297.23684210527,356724.21052631584,0.0,311449.07894736854,0.0,37559.210526315794,2429957.8947368427,743029.7368421055,0.0,0.0,323928.2894736843,108800.1315789474,3327789.4736842113,3612052.6315789483,13906923.684210528,47954909.25589837,86883635.50789887,11173235.526315793,25080159.21052632,,,794438.8157894737,0.0,662949.7368421054,0.0,0.0,0.0,,131289.34210526315,1685954.0789473688,97276.18421052633,0.0,0.1286,0.0,8053.0,3.0,79.0,1.8069416306037425,7.177247184568548,2.2275940342800373,8.66398008721575,2.9226167269723766,10.754496786403244,1.3662558331770307,4.668088052297247,1.3451206939761882,4.5635385280358935,0.6727360153870813,0.730427974947808
1994,Huerfano,0,no waiver,no waiver,0.0,0,0,1,0.225,0,0.0,0.0,0,0.0,infrastructure,99.0,34.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,67.0,0.21184931083503306,0.260540754120569,70.0,14.0,0.03262111582865507,104507.0,3992.0,2.45,0.0,0.0,0.14691264136177787,40.44000000000001,487.0,-3.0,0.29,53.15,60.0,6155.0,1379.0,0.2229923387745373,679477.2368421054,3240523.2894736845,362697.50000000006,361687.23684210534,0.0,2012625.131578948,334350.7894736843,151818.81578947368,131683.0263157895,186769.86842105267,9082.236842105263,0.0,753255.3947368424,209868.4210526316,132516.71052631582,2432506.710526316,1220216.9736842108,7937391.57894737,7213006.842105264,762337.6315789475,1220216.9736842108,0.0,0.0,0.0,907018.0263157896,2677631.578947369,68142.10526315791,0.0,711992.3684210527,3375.2631578947376,22140.39473684211,0.0,0.0,1296156.052631579,115028.15789473685,4081751.1842105277,18582.76315789474,0.0,573280.9210526317,16515.921052631584,0.0,38174.34210526317,2591754.868421053,0.0,196740.78947368427,2064086.3157894742,138568.15789473685,8350845.394736842,2965238.157894737,0.0,0.0,843047.2368421055,2677631.578947369,37467157.89473685,32051973.68421053,101588632.89473686,350305630.67150646,176154641.07391343,22653486.842105266,124242119.73684213,679309.3421052633,7353727.236842106,1113506.8421052634,0.0,2343920.5263157897,1721916.8421052634,2581346.842105264,0.0,354270.92105263163,6011025.263157897,27268872.63157895,5109848.815789474,0.0,0.1286,0.06541526488520998,8055.0,6.9,30.4,0.2488785455575452,-0.003239304881495794,0.2760761431420131,-0.011187535114114987,-0.6215957932394667,0.1291202686946663,-0.16048677939243047,0.05508589756737648,-0.1569340977956801,0.05591899723420807,0.260540754120569,0.21184931083503306
1994,Jefferson,1,open,open,99.0,0,0,0,0.0,1,0.5,0.0,0,0.0,hss,99.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6472.0,0.218830700809238,0.22487645611741855,2670.0,33.02,0.10759033953238167,104507.0,189667.0,2.61,0.0,0.0,0.03165937049245126,34.7,3423.0,3802.0,0.29,39.45,4093.0,476787.0,25873.5,1.5957511933293855,17574854.868421055,222998737.50000003,31420153.947368424,19758279.60526316,0.0,37307165.78947369,9168255.394736843,11443148.026315793,10125434.868421054,3553288.02631579,2673635.3947368427,0.0,42198819.47368421,8315131.57894737,21041374.60526316,50693630.2631579,26272316.052631587,275907327.763158,203211067.63157895,44872454.86842106,26449463.81578948,21517826.578947373,177147.76315789478,0.0,32909953.421052635,166766860.5263158,10253495.131578948,0.0,25280767.36842105,614892.7631578947,887821.5789473684,1182262.6315789477,0.0,10357979.210526315,10858590.657894738,68830886.18421054,5779059.8684210535,0.0,15321170.526315793,923782.8947368424,0.0,133681.84210526315,120951698.42105263,0.0,30753539.47368421,38471554.868421055,12838820.789473685,281071887.1052632,164677740.5263158,0.0,0.0,167215492.63157898,166766860.5263158,1260825500.0000002,1249894684.2105265,1891308447.368421,6521753266.78766,23468566966.1128,3018057711.842106,4909366159.210527,426303038.8157895,655438369.4736843,408118607.36842114,210308849.47368425,282695947.36842114,1086852145.7894738,56414235.2631579,140759061.18421054,1333225281.1842108,896434383.5526319,6826228024.8684225,1329678105.394737,0.0,0.1286,0.010294965359582487,8059.0,3.4,3.8,-0.009247732041029593,0.014761885078323319,0.1062355227339893,-0.11817801026548146,-0.5883541213256218,0.6309942825758074,-0.4778972291307904,0.4943715285958749,-0.4692119389083884,0.4851692823211779,0.22487645611741855,0.218830700809238
1994,Jefferson,1,open,open,99.0,0,0,0,0.0,1,2.0,0.0,0,0.0,public safety,3.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6472.0,0.218830700809238,0.22487645611741855,2670.0,33.02,0.10759033953238167,104507.0,189667.0,2.61,0.0,0.0,0.03165937049245126,34.7,3423.0,3802.0,0.29,39.45,4093.0,476787.0,25873.5,1.5957511933293855,17574854.868421055,222998737.50000003,31420153.947368424,19758279.60526316,0.0,37307165.78947369,9168255.394736843,11443148.026315793,10125434.868421054,3553288.02631579,2673635.3947368427,0.0,42198819.47368421,8315131.57894737,21041374.60526316,50693630.2631579,26272316.052631587,275907327.763158,203211067.63157895,44872454.86842106,26449463.81578948,21517826.578947373,177147.76315789478,0.0,32909953.421052635,166766860.5263158,10253495.131578948,0.0,25280767.36842105,614892.7631578947,887821.5789473684,1182262.6315789477,0.0,10357979.210526315,10858590.657894738,68830886.18421054,5779059.8684210535,0.0,15321170.526315793,923782.8947368424,0.0,133681.84210526315,120951698.42105263,0.0,30753539.47368421,38471554.868421055,12838820.789473685,281071887.1052632,164677740.5263158,0.0,0.0,167215492.63157898,166766860.5263158,1260825500.0000002,1249894684.2105265,1891308447.368421,6521753266.78766,23468566966.1128,3018057711.842106,4909366159.210527,426303038.8157895,655438369.4736843,408118607.36842114,210308849.47368425,282695947.36842114,1086852145.7894738,56414235.2631579,140759061.18421054,1333225281.1842108,896434383.5526319,6826228024.8684225,1329678105.394737,0.0,0.1286,0.010294965359582487,8059.0,3.4,3.8,-0.009247732041029593,0.014761885078323319,0.1062355227339893,-0.11817801026548146,-0.5883541213256218,0.6309942825758074,-0.4778972291307904,0.4943715285958749,-0.4692119389083884,0.4851692823211779,0.22487645611741855,0.218830700809238
1994,La Plata,1,open,open,99.0,1,1,0,0.0,0,0.0,0.0,0,0.0,,99.0,66.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,419.0,0.22240183011736625,0.2522347249311645,235.0,31.42,0.047112022083334495,104507.0,17165.0,2.53,0.14620535397968346,0.14620535397968346,0.04951336031333318,33.38,1124.0,184.0,0.29,37.75,590.0,36988.0,4872.5,0.3367976948126429,2206212.105263158,21924922.10526316,5780026.710526316,1010843.5526315792,0.0,4861230.000000001,452493.6842105264,525975.1315789474,528021.7105263157,714422.5000000001,579721.7105263157,0.0,4260137.894736843,484868.4210526316,843106.5789473684,4234664.210526316,3255460.1315789483,27509028.68421053,20132553.157894734,4839859.605263159,3658754.868421053,585605.2631578947,403294.73684210534,0.0,1957413.8157894742,0.0,926693.5526315792,9067763.157894738,2757610.2631578958,67832.36842105264,193364.07894736849,128430.78947368426,0.0,2187075.0000000005,921566.9736842108,8228036.184210528,907469.605263158,0.0,1629283.8157894742,161163.0263157895,0.0,414821.57894736854,6389011.315789474,0.0,9489055.921052633,3412389.605263158,554016.4473684211,30734409.60526316,16846905.263157897,236673.68421052638,0.0,16385100.65789474,9067763.157894738,123690657.89473686,121848447.36842108,671433950.0000001,2315289482.758621,1758455727.674552,226137406.57894742,897571356.5789474,42675006.57894737,65477669.34210527,32193115.263157897,12364442.894736845,56500094.60526317,14898732.894736845,13123662.894736845,11218185.000000002,28931739.73684211,41485654.73684211,426541657.763158,107673353.81578948,0.0,0.1286,0.01267551704324663,8067.0,4.3,19.8,0.9301830756951552,-0.6892585460499738,1.3607053143431171,-0.9915438950123614,2.8343391916007823,-1.9860305967304737,2.9542572278718904,-2.0044018422073213,2.5756463438080592,-1.7307613787159437,0.2522347249311645,0.22240183011736625
